zaznam,cas,radon[Bq/m3],radon_err,Teplota[C],Vlhkost[%]
123,28.05.2019 15:55,579.0500000000001,71.47363612637639,21,39
124,28.05.2019 16:55,503.20000000000005,63.84408569357683,21,40
125,28.05.2019 17:55,475.45000000000005,60.983043194465665,21,40
126,28.05.2019 18:55,505.975,64.12243764890633,21,40
127,28.05.2019 19:55,488.40000000000003,62.18461801774152,21,39
128,28.05.2019 20:55,433.82500000000005,56.552224605433764,21,39
129,28.05.2019 21:55,412.55,54.34544368449581,21,39
130,28.05.2019 22:55,427.35,55.87051482783795,21,39
131,28.05.2019 23:55,464.35,59.71177689671779,21,39
132,29.05.2019 00:55,380.175,50.82701708247267,21,38
133,29.05.2019 01:55,430.125,56.15109068036943,21,39
134,29.05.2019 02:55,451.40000000000003,58.67601295718485,22,39
135,29.05.2019 03:55,432.90000000000003,56.76480315282013,22,39
136,29.05.2019 04:55,394.975,52.80568441415044,22,39
137,29.05.2019 05:55,357.05,49.02071228536568,23,38
138,29.05.2019 06:55,394.975,52.99145696477877,23,38
139,29.05.2019 07:55,353.35,48.61429754601888,23,38
140,29.05.2019 08:55,261.77500000000003,38.99931114737172,23,39
141,29.05.2019 09:55,175.75,29.5039278972078,23,39
142,29.05.2019 10:55,159.1,27.55692834842084,23,39
143,29.05.2019 11:55,151.70000000000002,26.637644571796013,23,38
144,29.05.2019 12:55,205.35000000000002,32.717491704920455,23,38
145,29.05.2019 13:55,179.45000000000002,29.782137271166366,23,38
146,29.05.2019 14:55,179.45000000000002,29.782137271166366,23,38
147,29.05.2019 15:55,261.77500000000003,38.87001130486537,23,38
148,29.05.2019 16:55,221.07500000000002,34.45205043918701,23,38
149,29.05.2019 17:55,255.3,38.163446880199096,23,38
150,29.05.2019 18:55,249.75,37.462500000000006,23,37
151,29.05.2019 19:55,224.775,34.74129328875078,23,37
152,29.05.2019 20:55,227.55,35.029864817175486,23,37
153,29.05.2019 21:55,214.60000000000002,33.58524529386789,23,37
154,29.05.2019 22:55,218.3,34.01959792321395,23,37
155,29.05.2019 23:55,249.75,37.33380673062955,23,36
156,30.05.2019 00:55,261.77500000000003,38.61931529174153,23,36
157,30.05.2019 01:55,249.75,37.462500000000006,23,37
158,30.05.2019 02:55,310.8,43.84482610568349,23,36
159,30.05.2019 03:55,342.25,47.187089954068306,23,36
160,30.05.2019 04:55,289.52500000000003,41.59326455708854,23,36
161,30.05.2019 05:55,317.27500000000003,44.54154317200072,23,36
162,30.05.2019 06:55,206.275,32.56622581887285,23,36
163,30.05.2019 07:55,313.575,44.022108266204796,23,35
164,30.05.2019 08:55,288.6,41.3477450540248,23,35
165,30.05.2019 09:55,309.875,43.607595304715026,23,35
166,30.05.2019 10:55,243.275,36.49125000000001,23,35
167,30.05.2019 11:55,267.325,39.073036589856606,23,35
168,30.05.2019 12:55,316.35,44.30637845858523,23,35
169,30.05.2019 13:55,285.825,41.06172124006504,23,35
170,30.05.2019 14:55,255.3,37.78505713714276,23,35
171,30.05.2019 15:55,321.90000000000003,44.87470992180382,23,35
172,30.05.2019 16:55,402.375,53.610995996298335,24,35
173,30.05.2019 17:55,408.85,54.29181295561637,24,35
174,30.05.2019 18:55,530.025,66.65252144168954,24,34
175,30.05.2019 19:55,560.5500000000001,69.77554174314558,24,34
176,30.05.2019 20:55,573.5,71.11479569447323,24,34
177,30.05.2019 21:55,557.775,69.49809772253559,24,34
178,30.05.2019 22:55,508.75,64.47411463784,24,34
179,30.05.2019 23:55,671.5500000000001,81.10799517004837,24,34
180,31.05.2019 00:55,440.3,57.396287659246205,24,34
181,31.05.2019 01:55,508.75,64.47411463784,24,34
182,31.05.2019 02:55,437.52500000000003,57.117130950139234,24,34
183,31.05.2019 03:55,394.05,52.59128356516174,24,34
184,31.05.2019 04:55,310.8,43.84482610568349,24,34
185,31.05.2019 05:55,384.8,51.626337464515146,24,34
186,31.05.2019 06:55,347.8,47.75074564584844,24,34
187,31.05.2019 07:55,357.05,48.72220316277255,24,34
188,31.05.2019 08:55,308.02500000000003,43.561313254997266,24,34
189,31.05.2019 09:55,277.5,40.319815227751235,24,34
190,31.05.2019 10:55,222.0,34.31238843333411,24,34
191,31.05.2019 11:55,227.55,34.62791777559957,23,34
192,31.05.2019 12:55,197.95000000000002,31.393344244899872,23,34
193,31.05.2019 13:55,239.57500000000002,35.93625,23,34
194,31.05.2019 14:55,333.0,45.91176319855295,23,34
195,31.05.2019 15:55,409.77500000000003,54.237242216765374,24,34
196,31.05.2019 16:55,458.8,59.310276484301575,24,34
197,31.05.2019 17:55,523.5500000000001,65.98049741935782,24,34
198,31.05.2019 18:55,560.5500000000001,69.77554174314558,24,34
199,31.05.2019 19:55,622.525,76.11751188642272,24,34
200,31.05.2019 20:55,638.25,77.72752488661916,24,34
201,31.05.2019 21:55,705.775,84.59534745060927,24,34
202,31.05.2019 22:55,613.275,75.17342143032641,24,34
203,31.05.2019 23:55,712.25,85.25904521906557,24,34
204,01.06.2019 00:55,847.3000000000001,98.94332330820878,24,34
205,01.06.2019 01:55,897.25,104.0052713007054,24,34
206,01.06.2019 02:55,853.7750000000001,99.60341395596446,24,34
207,01.06.2019 03:55,823.25,96.51818373584675,24,34
208,01.06.2019 04:55,856.5500000000001,99.87946821385994,24,34
209,01.06.2019 05:55,814.9250000000001,95.84092319382486,24,35
210,01.06.2019 06:55,834.35,97.81955250531882,24,35
211,01.06.2019 07:55,814.9250000000001,95.84092319382486,24,35
212,01.06.2019 08:55,761.2750000000001,90.23142761829399,24,34
213,01.06.2019 09:55,779.7750000000001,92.10779791947104,24,34
214,01.06.2019 10:55,815.85,96.10411377408528,25,34
215,01.06.2019 11:55,863.95,100.98612346782409,25,34
216,01.06.2019 12:55,730.75,87.64725566404574,25,35
217,01.06.2019 13:55,778.85,92.53323540783146,25,35
218,01.06.2019 14:55,570.725,71.32459159716801,25,35
219,01.06.2019 15:55,547.6,68.93662695311191,25,35
220,01.06.2019 16:55,422.725,56.04217212456522,25,35
221,01.06.2019 17:55,331.15000000000003,46.60154960921785,26,34
222,01.06.2019 18:55,226.625,35.31695547113313,26,34
223,01.06.2019 19:55,172.05,29.232264361779798,26,34
224,01.06.2019 20:55,138.75,25.3026951294512,26,34
225,01.06.2019 21:55,186.85000000000002,31.010266643173225,26,35
226,01.06.2019 22:55,222.925,35.03958548178466,26,35
227,01.06.2019 23:55,210.9,33.44711442914566,25,35
228,02.06.2019 00:55,240.5,36.73698182122932,25,35
229,02.06.2019 01:55,371.85,50.74177635086674,25,35
230,02.06.2019 02:55,444.925,58.34160324039847,25,35
231,02.06.2019 03:55,419.95000000000005,55.765798827714555,25,35
232,02.06.2019 04:55,503.20000000000005,64.38094808585161,25,35
233,02.06.2019 05:55,474.52500000000003,61.426260976067894,25,35
234,02.06.2019 06:55,549.45,69.47452286554554,26,35
235,02.06.2019 07:55,519.85,66.42925131819719,26,35
236,02.06.2019 08:55,522.625,66.86624203769516,26,36
237,02.06.2019 09:55,519.85,66.59409660445965,26,36
238,02.06.2019 10:55,383.875,52.594979534730996,26,37
239,02.06.2019 11:55,219.22500000000002,34.928133036334,26,37
240,02.06.2019 12:55,219.22500000000002,34.928133036334,26,37
241,02.06.2019 13:55,185.0,31.056766207587156,26,37
242,02.06.2019 14:55,172.05,29.60452263243097,26,37
243,02.06.2019 15:55,151.70000000000002,27.230983374743477,26,37
244,02.06.2019 16:55,151.70000000000002,27.230983374743477,26,37
245,02.06.2019 17:55,215.525,34.500833781817875,26,37
246,02.06.2019 18:55,320.05,45.85358906632237,26,37
247,02.06.2019 19:55,404.225,54.73232373523286,26,37
248,02.06.2019 20:55,414.40000000000003,55.798127194145,26,37
249,02.06.2019 21:55,529.1,67.69467335497635,26,37
250,02.06.2019 22:55,637.325,78.80957290697052,26,37
251,02.06.2019 23:55,694.6750000000001,84.66594747137559,26,37
252,03.06.2019 00:55,843.6,99.81609810045674,26,37
253,03.06.2019 01:55,763.125,91.28947945851174,25,37
254,03.06.2019 02:55,960.1500000000001,111.24761115181892,25,37
255,03.06.2019 03:55,934.25,108.6349449652626,25,37
256,03.06.2019 04:55,1078.55,123.20412418238598,25,37
257,03.06.2019 05:55,940.725,109.28821216341623,25,37
258,03.06.2019 06:55,991.6,114.59612226242167,25,38
259,03.06.2019 07:55,995.3000000000001,114.97538109464797,25,38
260,03.06.2019 08:55,922.225,107.58895310302985,25,38
261,03.06.2019 09:55,863.95,102.22394257217827,26,39
262,03.06.2019 10:55,778.85,93.05058952012467,25,38
263,03.06.2019 11:55,732.6,88.35488441506786,25,38
264,03.06.2019 12:55,858.4000000000001,100.95388958441485,25,37
265,03.06.2019 13:55,957.375,110.97469669714444,25,37
266,03.06.2019 14:55,799.2,95.30073555575717,26,37
267,03.06.2019 15:55,819.5500000000001,97.19545350222957,26,36
268,03.06.2019 16:55,856.5500000000001,100.95324093727403,26,36
269,03.06.2019 17:55,792.725,94.46967608736955,26,36
270,03.06.2019 18:55,786.25,93.81543479132178,26,36
271,03.06.2019 19:55,836.2,98.88419006807068,26,36
272,03.06.2019 20:55,875.0500000000001,102.6437696864799,26,35
273,03.06.2019 21:55,990.6750000000001,113.97605421173864,25,35
274,03.06.2019 22:55,907.4250000000001,105.56426040683908,25,35
275,03.06.2019 23:55,999.9250000000001,114.90494989414634,25,35
276,04.06.2019 00:55,1067.45,121.72208223152356,25,35
277,04.06.2019 01:55,1006.4000000000001,115.55958529203126,25,35
278,04.06.2019 02:55,1012.875,116.21414085562104,25,35
279,04.06.2019 03:55,1233.95,138.49626674254935,25,35
280,04.06.2019 04:55,1038.775,118.83159110781969,25,35
281,04.06.2019 05:55,1125.7250000000001,127.60480367299577,25,35
282,04.06.2019 06:55,993.45,114.25023329191966,25,35
283,04.06.2019 07:55,1061.9,120.80099196125639,24,35
284,04.06.2019 08:55,948.125,109.85433663835683,25,36
285,04.06.2019 09:55,808.45,95.71195899824184,25,36
286,04.06.2019 10:55,827.875,97.68072050666387,25,36
287,04.06.2019 11:55,792.725,94.12540606121456,25,36
288,04.06.2019 12:55,808.45,95.71195899824184,25,36
289,04.06.2019 13:55,840.825,98.99265179709771,25,36
290,04.06.2019 14:55,834.35,98.3367422520747,25,36
