záznam	cas	radon[Bq/m3]	sum1	sum2	sum3	sum4	Teplota[°C]	Vlhkost[%]	HV	Algorit.	
427	18.07.2019 10:06	2366	77	423	398	0	18	78	8	1	
428	18.07.2019 11:06	2606	69	454	450	0	18	78	8	1	
429	18.07.2019 12:06	2879	84	490	509	0	18	78	8	1	
430	18.07.2019 13:06	3003	78	517	525	0	18	78	8	1	
431	18.07.2019 14:06	2897	87	502	503	0	18	78	8	1	
432	18.07.2019 15:06	3027	83	491	559	0	18	78	8	1	
433	18.07.2019 16:06	3078	72	510	552	0	18	79	8	1	
434	18.07.2019 17:06	3069	90	514	545	0	18	79	9	1	
435	18.07.2019 18:06	3069	87	513	546	0	18	79	9	1	
436	18.07.2019 19:06	3150	99	539	548	1	18	79	9	1	
437	18.07.2019 20:06	3321	90	587	559	0	18	79	9	1	
438	18.07.2019 21:06	3394	92	568	603	0	18	79	9	1	
439	18.07.2019 22:06	3692	108	673	601	0	18	79	9	1	
440	18.07.2019 23:06	3892	99	680	663	0	18	79	9	1	
441	19.07.2019 00:06	3921	97	641	712	0	18	79	9	1	
442	19.07.2019 01:06	3680	79	586	684	1	18	79	9	1	
443	19.07.2019 02:06	3790	114	597	704	0	18	80	9	1	
444	19.07.2019 03:06	3572	98	575	651	0	18	80	9	1	
445	19.07.2019 04:06	3188	94	537	563	0	18	79	9	1	
446	19.07.2019 05:06	3243	95	524	595	0	18	79	9	1	
447	19.07.2019 06:06	3040	96	477	572	0	18	79	9	1	
448	19.07.2019 07:06	2878	85	473	520	0	18	79	9	1	
449	19.07.2019 08:06	2825	88	510	465	0	18	79	9	1	
450	19.07.2019 09:06	2883	76	495	500	0	18	79	9	1	
451	19.07.2019 10:06	3040	102	513	536	0	18	79	9	1	
452	19.07.2019 11:06	3278	94	573	558	0	18	79	9	1	
453	19.07.2019 12:06	3411	83	579	592	0	18	80	9	1	
454	19.07.2019 13:06	3429	93	557	620	0	18	80	9	1	
455	19.07.2019 14:06	3476	101	584	609	0	18	80	10	1	
456	19.07.2019 15:06	3350	88	534	616	0	18	80	10	1	
457	19.07.2019 16:06	3167	77	537	550	0	18	80	10	1	
458	19.07.2019 17:06	3210	99	543	559	0	18	80	10	1	
459	19.07.2019 18:06	3289	82	564	565	0	18	80	11	1	
460	19.07.2019 19:06	3280	90	583	543	0	18	80	11	1	
461	19.07.2019 20:06	3681	96	618	639	1	18	81	11	1	
462	19.07.2019 21:06	3986	92	691	670	0	18	81	11	1	
463	19.07.2019 22:06	4053	105	700	684	0	18	81	11	1	
464	19.07.2019 23:06	4018	94	660	712	0	18	81	11	1	
465	20.07.2019 00:06	3942	105	642	704	0	18	81	11	1	
466	20.07.2019 01:06	3839	99	624	687	1	18	81	12	1	
467	20.07.2019 02:06	4185	95	693	736	0	18	81	12	1	
468	20.07.2019 03:06	3839	94	640	671	0	18	81	12	1	
469	20.07.2019 04:06	3936	87	649	695	0	18	81	12	1	
470	20.07.2019 05:06	3649	85	579	667	0	18	81	12	1	
471	20.07.2019 06:06	3716	95	601	668	0	18	81	12	1	
472	20.07.2019 07:06	3729	60	598	669	0	18	82	12	1	
473	20.07.2019 08:06	3582	95	568	649	0	18	82	12	1	
474	20.07.2019 09:06	3556	104	590	618	0	18	82	12	1	
475	20.07.2019 10:06	3779	89	619	665	0	18	82	12	1	
476	20.07.2019 11:06	3929	107	682	653	0	18	82	12	1	
477	20.07.2019 12:06	3941	104	655	684	0	18	82	12	1	
478	20.07.2019 13:06	4209	103	722	708	0	18	82	12	1	
479	20.07.2019 14:06	4174	114	652	766	0	18	82	12	1	
480	20.07.2019 15:06	3803	106	587	705	0	18	82	12	1	
481	20.07.2019 16:06	3850	99	590	718	0	18	82	12	1	
482	20.07.2019 17:06	3491	86	577	609	0	18	82	12	1	
483	20.07.2019 18:06	3379	69	543	605	0	18	82	12	1	
484	20.07.2019 19:06	3411	86	558	601	0	18	82	12	1	
485	20.07.2019 20:06	3376	89	571	576	0	18	82	12	1	
486	20.07.2019 21:06	3450	94	551	621	0	18	82	12	1	
487	20.07.2019 22:06	3517	90	591	604	0	18	82	12	1	
488	20.07.2019 23:06	3762	117	666	612	0	18	82	12	1	
489	21.07.2019 00:06	4053	88	650	727	0	18	82	12	1	
490	21.07.2019 01:06	4091	96	676	714	0	18	82	13	1	
491	21.07.2019 02:06	4136	102	695	710	0	18	82	13	1	
492	21.07.2019 03:06	4053	95	689	688	0	18	82	13	1	
493	21.07.2019 04:06	4130	89	672	731	0	18	82	13	1	
494	21.07.2019 05:06	3935	109	624	713	0	18	82	13	1	
495	21.07.2019 06:06	4015	86	669	695	1	18	82	13	1	
496	21.07.2019 07:06	4047	106	651	717	0	18	83	13	1	
497	21.07.2019 08:06	3911	102	597	725	0	18	83	14	1	
498	21.07.2019 09:06	3775	101	596	680	0	18	83	14	1	
499	21.07.2019 10:06	3541	91	564	633	0	18	83	15	1	
500	21.07.2019 11:06	3476	75	557	618	0	18	83	15	1	
501	21.07.2019 12:06	3579	92	594	616	0	18	83	15	1	
502	21.07.2019 13:06	3337	111	561	567	0	18	83	16	1	
503	21.07.2019 14:06	3565	91	575	630	0	18	83	16	1	
504	21.07.2019 15:06	3210	94	508	577	0	18	83	17	1	
505	21.07.2019 16:06	2961	90	471	530	0	18	83	18	1	
506	21.07.2019 17:06	2506	77	375	468	0	18	84	20	1	
507	21.07.2019 18:06	2842	86	507	449	0	18	84	19	1	
508	21.07.2019 19:06	2987	52	528	477	0	18	84	19	1	
509	21.07.2019 20:06	3225	82	540	545	0	18	84	18	1	
510	21.07.2019 21:06	3561	100	613	585	0	18	84	18	1	
511	21.07.2019 22:06	3645	85	612	614	0	18	84	19	1	
512	21.07.2019 23:06	3502	101	575	603	0	18	84	20	1	
513	22.07.2019 00:06	3523	98	568	617	0	18	84	20	1	
514	22.07.2019 01:06	3564	103	555	644	0	18	84	19	1	
515	22.07.2019 02:06	3261	114	551	546	0	18	84	19	1	
516	22.07.2019 03:06	3787	99	656	618	0	18	84	19	1	
517	22.07.2019 04:06	3588	96	561	646	0	18	84	19	1	
518	22.07.2019 05:06	3401	102	497	647	0	18	84	19	1	
519	22.07.2019 06:06	3032	92	500	520	0	18	84	19	1	
520	22.07.2019 07:06	2979	97	484	518	0	18	84	18	1	
521	22.07.2019 08:06	2946	85	481	510	0	18	84	18	1	
522	22.07.2019 09:06	2657	66	443	451	0	18	84	19	1	
523	22.07.2019 10:06	3032	70	528	492	1	18	84	19	1	
524	22.07.2019 11:06	3285	81	546	559	0	18	84	20	1	
525	22.07.2019 12:06	3404	99	576	569	1	18	84	19	1	
526	22.07.2019 13:06	3695	102	637	606	0	18	84	19	1	
527	22.07.2019 14:06	3868	111	611	690	0	18	84	19	1	
528	22.07.2019 15:06	3532	113	578	610	0	18	84	19	1	
529	22.07.2019 16:06	3508	96	538	642	0	18	84	19	1	
530	22.07.2019 17:06	3606	89	609	604	0	18	84	19	1	
531	22.07.2019 18:06	3493	89	565	610	0	18	84	19	1	
532	22.07.2019 19:06	3689	95	627	614	0	18	84	20	1	
533	22.07.2019 20:06	3588	88	574	633	0	18	84	20	1	
534	22.07.2019 21:06	3936	79	627	697	0	18	84	21	1	
535	22.07.2019 22:06	4001	106	650	696	0	18	84	21	1	
536	22.07.2019 23:06	4435	105	712	780	0	18	84	21	1	
537	23.07.2019 00:06	4198	110	689	723	0	18	84	22	1	
538	23.07.2019 01:06	4513	101	731	787	1	18	84	23	1	
539	23.07.2019 02:06	4186	99	674	734	0	18	84	23	1	
540	23.07.2019 03:06	4376	110	713	759	0	18	84	23	1	
541	23.07.2019 04:06	3885	108	614	693	0	18	84	23	1	
542	23.07.2019 05:06	3900	89	615	697	0	18	84	23	1	
543	23.07.2019 06:06	3546	90	551	642	0	18	84	24	1	
544	23.07.2019 07:06	3737	94	602	655	0	18	84	23	1	
545	23.07.2019 08:06	3600	101	561	650	0	18	84	23	1	
546	23.07.2019 09:06	3526	89	600	586	0	18	84	23	1	
547	23.07.2019 10:06	3416	101	556	593	0	18	84	24	1	
548	23.07.2019 11:06	3362	99	535	596	0	18	84	25	1	
549	23.07.2019 12:06	3335	96	545	577	0	18	84	25	1	
550	23.07.2019 13:06	3487	76	565	608	0	18	84	25	1	
551	23.07.2019 14:06	3419	96	547	603	0	18	84	25	1	
552	23.07.2019 15:06	3365	88	558	574	0	18	84	26	1	
553	23.07.2019 16:06	3573	109	570	632	0	18	84	26	1	
554	23.07.2019 17:06	3499	85	557	620	0	18	84	26	1	
555	23.07.2019 18:06	3166	91	499	566	0	18	84	26	1	
556	23.07.2019 19:06	3142	83	508	549	0	18	84	27	1	
557	23.07.2019 20:06	3181	99	540	530	0	18	84	28	1	
558	23.07.2019 21:06	3484	81	574	598	0	18	84	29	1	
559	23.07.2019 22:06	3665	77	626	607	0	18	84	31	1	
560	23.07.2019 23:06	3689	106	622	619	0	18	84	31	1	
561	24.07.2019 00:06	3912	90	624	692	0	18	84	33	1	
562	24.07.2019 01:06	4025	95	689	665	0	18	84	34	1	
563	24.07.2019 02:06	3913	102	622	688	0	18	85	34	1	
564	24.07.2019 03:06	3809	104	617	658	0	18	85	35	1	
565	24.07.2019 04:06	3653	84	582	641	0	18	85	35	1	
566	24.07.2019 05:06	3573	99	555	641	0	18	85	34	1	
567	24.07.2019 06:06	3671	100	598	631	0	18	85	33	1	
568	24.07.2019 07:06	3513	101	553	623	0	18	85	34	1	
569	24.07.2019 08:06	3653	89	607	616	0	18	85	34	1	
570	24.07.2019 09:06	3590	94	597	605	1	18	85	34	1	
571	24.07.2019 10:06	3749	98	592	663	0	18	85	34	1	
572	24.07.2019 11:06	3484	87	512	627	0	19	85	33	1	
573	24.07.2019 12:06	2948	84	451	513	0	19	85	32	1	
574	24.07.2019 13:06	2560	82	373	464	0	19	85	31	1	
575	24.07.2019 14:06	2146	67	330	375	0	19	84	31	1	
576	24.07.2019 15:06	1869	82	263	351	0	19	84	29	1	
577	24.07.2019 16:06	1381	61	178	278	0	19	83	17	1	
578	24.07.2019 17:06	823	44	85	188	0	19	82	12	1	
579	24.07.2019 18:06	464	52	70	84	0	19	82	15	1	
580	24.07.2019 19:06	387	50	77	52	0	19	81	11	1	
581	24.07.2019 20:06	345	57	70	45	0	19	81	14	1	
582	24.07.2019 21:06	492	46	113	51	0	19	81	16	1	
583	24.07.2019 22:06	933	52	191	120	0	19	81	17	1	
584	24.07.2019 23:06	1332	63	276	168	0	19	81	19	1	
585	25.07.2019 00:06	1833	76	340	271	0	19	81	20	1	
586	25.07.2019 01:06	2312	84	404	363	0	19	82	20	1	
587	25.07.2019 02:06	2689	85	451	441	0	19	82	21	1	
588	25.07.2019 03:06	2677	90	438	450	0	19	82	21	1	
589	25.07.2019 04:06	2940	73	513	462	0	19	82	21	1	
590	25.07.2019 05:06	2961	102	459	523	0	19	82	21	1	
591	25.07.2019 06:06	3136	75	508	532	0	19	82	21	1	
592	25.07.2019 07:06	3205	84	520	543	0	19	82	21	1	
593	25.07.2019 08:06	3262	97	547	535	0	19	82	22	1	
594	25.07.2019 09:06	3330	88	541	558	0	19	83	22	1	
595	25.07.2019 10:06	3648	99	584	620	0	19	83	23	1	
596	25.07.2019 11:06	3584	109	580	603	0	19	83	23	1	
597	25.07.2019 12:06	4030	103	658	672	1	19	83	23	1	
598	25.07.2019 13:06	4072	90	672	672	1	19	83	23	1	
599	25.07.2019 14:06	4151	114	705	665	0	19	83	23	1	
600	25.07.2019 15:06	4224	84	665	729	0	19	83	22	1	
601	25.07.2019 16:06	3787	92	592	658	0	19	83	21	1	
602	25.07.2019 17:06	3927	105	637	659	0	19	83	21	1	
603	25.07.2019 18:06	3733	87	574	658	0	19	83	21	1	
604	25.07.2019 19:06	3557	94	570	604	1	19	83	22	1	
605	25.07.2019 20:06	3757	88	613	627	0	19	83	22	1	
606	25.07.2019 21:06	3681	101	594	621	0	19	83	23	1	
607	25.07.2019 22:06	3884	95	655	627	0	19	83	23	1	
608	25.07.2019 23:06	4012	118	640	684	1	19	83	23	1	
609	26.07.2019 00:06	3921	102	629	665	0	19	83	24	1	
610	26.07.2019 01:06	4009	115	627	696	0	19	83	24	1	
611	26.07.2019 02:06	3630	94	575	623	0	19	83	23	1	
612	26.07.2019 03:06	3942	93	625	676	0	19	83	23	1	
613	26.07.2019 04:06	3718	110	622	605	0	19	83	22	1	
614	26.07.2019 05:06	3584	101	570	613	0	19	83	23	1	
615	26.07.2019 06:06	3812	101	612	646	0	19	83	22	1	
616	26.07.2019 07:06	3699	103	579	642	0	19	83	22	1	
617	26.07.2019 08:06	3672	90	570	642	0	19	83	22	1	
618	26.07.2019 09:06	3451	89	549	590	0	19	83	23	1	
619	26.07.2019 10:06	3612	92	591	601	0	19	83	23	1	
620	26.07.2019 11:06	3842	86	631	637	0	19	83	23	1	
621	26.07.2019 12:06	3721	111	556	672	0	19	83	20	1	
622	26.07.2019 13:06	2839	90	405	532	0	19	83	19	1	
623	26.07.2019 14:06	2160	70	278	435	0	19	83	19	1	
624	26.07.2019 15:06	1812	79	294	304	0	19	83	20	1	
625	26.07.2019 16:06	1899	65	305	322	0	19	83	21	1	
626	26.07.2019 17:06	2027	59	356	313	0	19	83	21	1	
627	26.07.2019 18:06	2315	69	376	388	0	19	83	21	1	
628	26.07.2019 19:06	2330	76	410	359	0	19	83	21	1	
629	26.07.2019 20:06	2606	86	432	428	0	19	83	22	1	
630	26.07.2019 21:06	2836	75	481	455	0	19	83	22	1	
631	26.07.2019 22:06	2712	50	432	463	0	19	83	22	1	
632	26.07.2019 23:06	3024	103	533	465	0	19	83	22	1	
633	27.07.2019 00:06	3133	87	504	530	0	19	83	22	1	
634	27.07.2019 01:06	3230	85	548	518	0	19	83	22	1	
635	27.07.2019 02:06	3509	87	564	594	0	19	83	21	1	
636	27.07.2019 03:06	3412	79	542	584	0	19	83	20	1	
637	27.07.2019 04:06	3678	105	620	594	0	19	83	20	1	
638	27.07.2019 05:06	3884	96	610	672	0	19	83	20	1	
639	27.07.2019 06:06	3796	103	676	577	0	19	83	20	1	
640	27.07.2019 07:06	3896	95	607	679	0	19	83	20	1	
641	27.07.2019 08:06	3784	104	605	644	0	19	83	21	1	
642	27.07.2019 09:06	4148	83	650	719	1	19	83	21	1	
643	27.07.2019 10:06	3845	87	631	638	1	19	83	23	1	
644	27.07.2019 11:06	3902	102	587	701	0	19	83	22	1	
645	27.07.2019 12:06	3845	92	629	640	0	19	83	22	1	
646	27.07.2019 13:06	3775	115	581	665	0	19	83	23	1	
647	27.07.2019 14:06	3675	103	608	605	0	19	83	23	1	
648	27.07.2019 15:06	3802	93	583	672	0	19	83	23	1	
649	27.07.2019 16:06	3630	84	550	648	0	19	83	23	1	
650	27.07.2019 17:06	3163	79	453	591	0	19	83	24	1	
651	27.07.2019 18:06	2718	63	402	491	0	19	84	24	1	
652	27.07.2019 19:06	2076	74	275	407	0	19	84	24	1	
653	27.07.2019 20:06	1939	63	316	321	0	19	84	25	1	
654	27.07.2019 21:06	2015	75	326	336	0	19	84	26	1	
655	27.07.2019 22:06	2079	60	366	317	0	19	84	27	1	
656	27.07.2019 23:06	2533	57	433	399	0	19	84	28	1	
657	28.07.2019 00:06	2630	85	422	438	0	19	85	29	1	
658	28.07.2019 01:06	2575	80	423	419	0	19	85	30	1	
659	28.07.2019 02:06	2875	89	455	485	0	19	85	31	1	
660	28.07.2019 03:06	2823	88	442	481	0	19	85	31	1	
661	28.07.2019 04:06	3034	91	507	485	0	19	85	31	1	
662	28.07.2019 05:06	3013	81	482	503	0	19	85	31	1	
663	28.07.2019 06:06	3095	92	513	499	0	19	85	32	1	
664	28.07.2019 07:06	3465	90	584	549	0	19	85	31	1	
665	28.07.2019 08:06	3438	108	540	584	0	19	85	31	1	
666	28.07.2019 09:06	3331	76	513	576	0	19	85	31	1	
667	28.07.2019 10:06	3309	92	525	557	0	19	85	32	1	
668	28.07.2019 11:06	3239	97	541	518	0	19	85	32	1	
669	28.07.2019 12:06	3649	102	556	637	0	19	85	32	1	
670	28.07.2019 13:06	3520	107	582	569	0	19	85	31	1	
671	28.07.2019 14:06	3465	86	550	583	0	19	85	31	1	
672	28.07.2019 15:06	3560	90	576	588	0	19	85	36	1	
673	28.07.2019 16:06	3851	106	616	643	2	19	85	36	1	
674	28.07.2019 17:06	3652	86	579	615	0	19	85	32	1	
675	28.07.2019 18:06	3734	112	581	640	0	19	85	31	1	
676	28.07.2019 19:06	3695	94	562	646	0	19	85	31	1	
677	28.07.2019 20:06	3872	114	625	641	0	19	85	38	1	
678	28.07.2019 21:06	4019	100	657	657	0	19	85	42	1	
679	28.07.2019 22:06	4331	105	699	717	0	19	85	41	1	
680	28.07.2019 23:06	4325	109	671	743	0	19	85	36	1	
681	29.07.2019 00:06	4362	107	690	736	0	19	85	42	1	
682	29.07.2019 01:06	4007	108	605	705	0	19	85	39	1	
683	29.07.2019 02:06	4025	109	647	663	0	19	86	37	1	
684	29.07.2019 03:06	4037	109	624	690	0	19	86	36	1	
685	29.07.2019 04:06	4019	105	597	711	0	19	86	35	1	
686	29.07.2019 05:06	3878	101	600	662	0	19	86	36	1	
687	29.07.2019 06:06	3822	102	576	668	0	19	86	35	1	
688	29.07.2019 07:06	3417	103	490	622	0	19	86	35	1	
689	29.07.2019 08:06	3463	85	545	582	0	19	86	36	1	
690	29.07.2019 09:06	3238	95	522	532	0	19	86	36	1	
691	29.07.2019 10:06	3291	108	515	556	0	19	86	36	1	
692	29.07.2019 11:06	3450	93	546	577	0	19	86	36	1	
693	29.07.2019 12:06	3189	92	485	553	0	19	86	36	1	
694	29.07.2019 13:06	3431	104	548	544	0	20	86	35	1	
695	29.07.2019 14:06	3466	94	561	542	1	20	86	35	1	
696	29.07.2019 15:06	3356	111	515	553	0	20	86	36	1	
697	29.07.2019 16:06	3233	82	456	573	0	20	86	36	1	
698	29.07.2019 17:06	3233	93	507	522	0	20	86	36	1	
699	29.07.2019 18:06	3280	89	480	564	0	20	86	36	1	
700	29.07.2019 19:06	3120	91	467	526	0	20	86	37	1	
701	29.07.2019 20:06	3007	85	469	488	0	20	86	36	1	
702	29.07.2019 21:06	2806	93	438	455	0	20	86	38	1	
703	29.07.2019 22:06	2903	94	461	463	0	20	86	38	1	
704	29.07.2019 23:06	3042	79	503	465	0	20	86	38	1	
705	30.07.2019 00:06	3249	81	500	534	0	20	86	38	1	
706	30.07.2019 01:06	3013	105	475	484	0	20	86	40	1	
707	30.07.2019 02:06	3356	85	529	539	0	20	86	41	1	
708	30.07.2019 03:06	3544	89	526	602	0	20	86	41	1	
709	30.07.2019 04:06	3403	89	520	563	0	20	86	42	1	
710	30.07.2019 05:06	3167	79	473	535	0	20	86	43	1	
711	30.07.2019 06:06	3184	84	467	542	1	20	87	43	1	
712	30.07.2019 07:06	2827	72	419	477	0	20	87	45	1	
713	30.07.2019 08:06	2846	80	452	450	0	20	87	46	1	
714	30.07.2019 09:06	3020	88	464	493	0	20	87	47	1	
715	30.07.2019 10:06	3086	78	472	506	0	20	87	47	1	
716	30.07.2019 11:06	2808	82	434	456	0	20	87	46	1	
