zaznam,cas,radon[Bq/m3],radon_err,Teplota[C],Vlhkost[%]
446,11.06.2019 04:22,355.6,46.22328357903175,24,50
447,11.06.2019 05:22,376.047,48.35670198488216,24,50
448,11.06.2019 06:22,396.494,50.54326607556144,24,51
449,11.06.2019 07:22,352.044,45.95792982849166,24,51
450,11.06.2019 08:22,370.713,48.1203681839884,25,51
451,11.06.2019 09:22,294.259,40.153890996987215,25,51
452,11.06.2019 10:22,264.033,36.979124462006105,25,51
453,11.06.2019 11:22,309.372,41.7328050712948,25,51
454,11.06.2019 12:22,291.592,39.86997051258983,25,51
455,11.06.2019 13:22,184.912,28.46601785573964,25,51
456,11.06.2019 14:22,269.367,37.46602972590917,25,50
457,11.06.2019 15:22,258.699,36.31818667418931,25,50
458,11.06.2019 16:22,275.59000000000003,38.331581567761866,26,50
459,11.06.2019 17:22,267.589,37.47715980829575,26,50
460,11.06.2019 18:22,291.592,39.78995845018673,25,50
461,11.06.2019 19:22,226.695,32.938019866865105,25,50
462,11.06.2019 20:22,218.69400000000002,32.062548915840885,25,50
463,11.06.2019 21:22,256.921,36.155569159443935,25,50
464,11.06.2019 22:22,237.363,34.29017669519693,26,50
465,11.06.2019 23:22,226.695,32.938019866865105,25,50
466,12.06.2019 00:22,208.026,30.991770416361952,25,51
467,12.06.2019 01:22,256.032,36.118656748681964,25,51
468,12.06.2019 02:22,235.585,33.937888237229615,25,51
469,12.06.2019 03:22,317.373,42.58005613338244,25,51
470,12.06.2019 04:22,352.933,46.27898422530438,25,51
471,12.06.2019 05:22,343.154,45.34658591498455,25,52
472,12.06.2019 06:22,366.26800000000003,47.74568132722413,25,52
473,12.06.2019 07:22,422.27500000000003,53.51509927998798,25,52
474,12.06.2019 08:22,335.153,44.5054763055245,25,52
475,12.06.2019 09:22,321.818,43.02505157742406,25,51
476,12.06.2019 10:22,243.586,34.80524882832569,25,51
477,12.06.2019 11:22,264.033,36.979124462006105,25,51
478,12.06.2019 12:22,216.02700000000002,31.769858538883955,25,50
479,12.06.2019 13:22,193.802,29.38322936091885,25,50
480,12.06.2019 14:22,221.361,32.55429949046133,26,50
481,12.06.2019 15:22,232.029,33.61539785955469,26,49
482,12.06.2019 16:22,252.476,35.79555017859459,26,49
483,12.06.2019 17:22,229.362,33.32552598294587,26,49
484,12.06.2019 18:22,216.916,32.00132707792343,26,49
485,12.06.2019 19:22,222.25,32.58389117463505,26,49
486,12.06.2019 20:22,237.363,34.29017669519693,26,50
487,12.06.2019 21:22,224.028,32.844562304032124,26,50
488,12.06.2019 22:22,234.696,34.00178174299785,26,50
489,12.06.2019 23:22,260.477,36.745716761679915,26,50
490,13.06.2019 00:22,290.70300000000003,39.911687784603444,26,50
491,13.06.2019 01:22,273.812,37.99900870972139,25,51
492,13.06.2019 02:22,339.598,44.87667310757538,25,51
493,13.06.2019 03:22,294.259,40.153890996987215,25,51
494,13.06.2019 04:22,279.146,38.569562606660334,25,51
495,13.06.2019 05:22,312.039,42.015424255631785,25,51
496,13.06.2019 06:22,284.48,39.05730914701254,25,50
497,13.06.2019 07:22,291.592,39.78995845018673,25,50
498,13.06.2019 08:22,239.141,34.26175017312731,25,50
499,13.06.2019 09:22,224.028,32.64661822253708,25,50
500,13.06.2019 10:22,261.366,36.52005074969092,25,49
501,13.06.2019 11:22,240.03,34.48279523922964,26,49
502,13.06.2019 12:22,245.364,35.05930173948135,26,49
503,13.06.2019 13:22,257.81,36.28067493508215,26,48
504,13.06.2019 14:22,316.484,42.46078426746261,26,48
505,13.06.2019 15:22,379.603,49.00653657234581,26,48
506,13.06.2019 16:22,331.597,44.03326966037305,26,48
507,13.06.2019 17:22,309.372,41.7328050712948,26,48
508,13.06.2019 18:22,342.265,45.157463271333704,26,48
509,13.06.2019 19:22,298.704,40.60021014837489,26,48
510,13.06.2019 20:22,293.37,40.113080088886115,26,49
511,13.06.2019 21:22,280.924,38.81522861052441,26,49
512,13.06.2019 22:22,268.478,37.51379362723353,26,49
513,13.06.2019 23:22,249.809,35.60043681933588,26,50
514,14.06.2019 00:22,239.141,34.45015824835761,26,50
515,14.06.2019 01:22,218.69400000000002,32.26363303757854,26,50
516,14.06.2019 02:22,239.141,34.45015824835761,26,50
517,14.06.2019 03:22,255.143,36.1736721875234,26,50
518,14.06.2019 04:22,275.59000000000003,38.41882978362818,26,51
519,14.06.2019 05:22,239.141,34.54703195134072,26,51
520,14.06.2019 06:22,272.923,38.13488292569766,26,51
521,14.06.2019 07:22,275.59000000000003,38.41882978362818,26,51
522,14.06.2019 08:22,304.038,41.32521390102445,26,50
523,14.06.2019 09:22,293.37,40.19482682150187,26,50
524,14.06.2019 10:22,386.71500000000003,49.924691824286704,26,50
525,14.06.2019 11:22,280.924,38.899922642294726,26,50
