id;Datum/Čas;Teplota[°C];Vlhkost[%rv]
1836;16.8.2019 14:16:00;24,80;47,20
1837;16.8.2019 14:46:00;24,80;45,30
1838;16.8.2019 15:16:00;24,70;48,20
1839;16.8.2019 15:46:00;24,70;47,60
1840;16.8.2019 16:16:00;24,70;45,60
1841;16.8.2019 16:46:00;24,90;44,30
1842;16.8.2019 17:16:00;25,10;44,00
1843;16.8.2019 17:46:00;25,20;44,30
1844;16.8.2019 18:16:00;25,30;44,30
1845;16.8.2019 18:46:00;25,30;44,20
1846;16.8.2019 19:16:00;25,20;44,10
1847;16.8.2019 19:46:00;25,20;44,00
1848;16.8.2019 20:16:00;25,10;44,10
1849;16.8.2019 20:46:00;25,00;44,20
1850;16.8.2019 21:16:00;25,00;44,50
1851;16.8.2019 21:46:00;24,90;44,60
1852;16.8.2019 22:16:00;24,90;44,80
1853;16.8.2019 22:46:00;24,80;44,90
1854;16.8.2019 23:16:00;24,80;45,00
1855;16.8.2019 23:46:00;24,80;45,10
1856;17.8.2019 0:16:00;24,80;45,10
1857;17.8.2019 0:46:00;24,70;45,20
1858;17.8.2019 1:16:00;24,70;45,20
1859;17.8.2019 1:46:00;24,70;45,30
1860;17.8.2019 2:16:00;24,70;45,30
1861;17.8.2019 2:46:00;24,60;45,20
1862;17.8.2019 3:16:00;24,60;45,20
1863;17.8.2019 3:46:00;24,60;45,20
1864;17.8.2019 4:16:00;24,50;45,20
1865;17.8.2019 4:46:00;24,50;45,20
1866;17.8.2019 5:16:00;24,50;45,10
1867;17.8.2019 5:46:00;24,50;45,00
1868;17.8.2019 6:16:00;24,50;44,90
1869;17.8.2019 6:46:00;24,60;44,70
1870;17.8.2019 7:16:00;24,60;44,60
1871;17.8.2019 7:46:00;24,60;44,50
1872;17.8.2019 8:16:00;24,70;44,40
1873;17.8.2019 8:46:00;24,70;44,30
1874;17.8.2019 9:16:00;24,80;44,30
1875;17.8.2019 9:46:00;24,90;44,40
1876;17.8.2019 10:16:00;24,90;44,50
1877;17.8.2019 10:46:00;25,10;44,40
1878;17.8.2019 11:16:00;25,20;44,30
1879;17.8.2019 11:46:00;25,30;44,20
1880;17.8.2019 12:16:00;25,40;44,00
1881;17.8.2019 12:46:00;25,40;43,90
1882;17.8.2019 13:16:00;25,40;43,70
1883;17.8.2019 13:46:00;25,50;43,40
1884;17.8.2019 14:16:00;25,50;43,20
1885;17.8.2019 14:46:00;25,60;42,90
1886;17.8.2019 15:16:00;25,60;42,50
1887;17.8.2019 15:46:00;25,60;42,20
1888;17.8.2019 16:16:00;25,50;42,10
1889;17.8.2019 16:46:00;25,50;42,20
1890;17.8.2019 17:16:00;25,50;42,40
1891;17.8.2019 17:46:00;25,40;42,50
1892;17.8.2019 18:16:00;25,30;42,60
1893;17.8.2019 18:46:00;25,30;42,70
1894;17.8.2019 19:16:00;25,20;42,90
1895;17.8.2019 19:46:00;25,20;43,00
1896;17.8.2019 20:16:00;25,10;43,00
1897;17.8.2019 20:46:00;25,10;43,20
1898;17.8.2019 21:16:00;25,00;43,30
1899;17.8.2019 21:46:00;25,00;43,40
1900;17.8.2019 22:16:00;25,00;43,40
1901;17.8.2019 22:46:00;24,90;43,40
1902;17.8.2019 23:16:00;24,90;43,50
1903;17.8.2019 23:46:00;24,90;43,50
1904;18.8.2019 0:16:00;24,90;43,50
1905;18.8.2019 0:46:00;24,80;43,60
1906;18.8.2019 1:16:00;24,80;43,70
1907;18.8.2019 1:46:00;24,80;43,80
1908;18.8.2019 2:16:00;24,80;43,80
1909;18.8.2019 2:46:00;24,80;43,90
1910;18.8.2019 3:16:00;24,80;43,90
1911;18.8.2019 3:46:00;24,70;43,90
1912;18.8.2019 4:16:00;24,70;43,90
1913;18.8.2019 4:46:00;24,70;44,00
1914;18.8.2019 5:16:00;24,70;44,00
1915;18.8.2019 5:46:00;24,70;44,10
1916;18.8.2019 6:16:00;24,70;44,20
1917;18.8.2019 6:46:00;24,70;44,30
1918;18.8.2019 7:16:00;24,70;44,40
1919;18.8.2019 7:46:00;24,80;44,60
1920;18.8.2019 8:16:00;24,80;45,10
1921;18.8.2019 8:46:00;24,80;45,40
1922;18.8.2019 9:16:00;24,90;45,90
1923;18.8.2019 9:46:00;24,90;46,20
1924;18.8.2019 10:16:00;25,00;46,00
1925;18.8.2019 10:46:00;25,10;46,40
1926;18.8.2019 11:16:00;25,10;46,50
1927;18.8.2019 11:46:00;25,20;46,60
1928;18.8.2019 12:16:00;25,20;46,40
1929;18.8.2019 12:46:00;25,30;46,40
1930;18.8.2019 13:16:00;25,30;46,00
1931;18.8.2019 13:46:00;25,40;46,00
1932;18.8.2019 14:16:00;25,50;45,80
1933;18.8.2019 14:46:00;25,50;45,80
1934;18.8.2019 15:16:00;25,60;45,70
1935;18.8.2019 15:46:00;25,70;45,90
1936;18.8.2019 16:16:00;25,70;46,20
1937;18.8.2019 16:46:00;25,80;46,00
1938;18.8.2019 17:16:00;25,80;46,20
1939;18.8.2019 17:46:00;25,80;46,20
1940;18.8.2019 18:16:00;25,80;46,20
1941;18.8.2019 18:46:00;25,90;46,20
1942;18.8.2019 19:16:00;25,80;46,20
1943;18.8.2019 19:46:00;25,80;46,10
1944;18.8.2019 20:16:00;25,80;46,10
1945;18.8.2019 20:46:00;25,70;46,00
1946;18.8.2019 21:16:00;25,70;46,10
1947;18.8.2019 21:46:00;25,70;46,30
1948;18.8.2019 22:16:00;25,60;46,50
1949;18.8.2019 22:46:00;25,60;46,60
1950;18.8.2019 23:16:00;25,60;46,70
1951;18.8.2019 23:46:00;25,60;46,70
1952;19.8.2019 0:16:00;25,60;46,70
1953;19.8.2019 0:46:00;25,60;46,60
1954;19.8.2019 1:16:00;25,60;46,60
1955;19.8.2019 1:46:00;25,50;46,70
1956;19.8.2019 2:16:00;25,50;46,80
1957;19.8.2019 2:46:00;25,50;46,90
1958;19.8.2019 3:16:00;25,50;47,30
1959;19.8.2019 3:46:00;25,50;47,50
1960;19.8.2019 4:16:00;25,50;48,00
1961;19.8.2019 4:46:00;25,50;48,50
1962;19.8.2019 5:16:00;25,50;49,00
1963;19.8.2019 5:46:00;25,40;50,00
1964;19.8.2019 6:16:00;25,40;50,50
1965;19.8.2019 6:46:00;25,40;50,50
1966;19.8.2019 7:16:00;25,40;50,50
1967;19.8.2019 7:46:00;25,40;50,80
1968;19.8.2019 8:16:00;25,40;51,20
1969;19.8.2019 8:46:00;25,50;51,00
1970;19.8.2019 9:16:00;25,50;52,10
1971;19.8.2019 9:46:00;25,40;56,10
1972;19.8.2019 10:16:00;25,80;55,90
1973;19.8.2019 10:46:00;25,80;55,30
1974;19.8.2019 11:16:00;25,90;56,20
1975;19.8.2019 11:46:00;25,90;55,80
1976;19.8.2019 12:16:00;25,80;55,90
1977;19.8.2019 12:46:00;25,80;56,10
1978;19.8.2019 13:16:00;26,00;56,80
1979;19.8.2019 13:46:00;26,10;55,90
1980;19.8.2019 14:16:00;26,20;54,70
1981;19.8.2019 14:46:00;26,40;53,70
1982;19.8.2019 15:16:00;26,60;52,90
1983;19.8.2019 15:46:00;26,50;52,60
1984;19.8.2019 16:16:00;26,60;52,30
1985;19.8.2019 16:46:00;26,60;51,90
1986;19.8.2019 17:16:00;26,70;51,80
1987;19.8.2019 17:46:00;26,50;52,50
1988;19.8.2019 18:16:00;26,10;54,50
1989;19.8.2019 18:46:00;25,90;54,90
1990;19.8.2019 19:16:00;26,10;54,30
1991;19.8.2019 19:46:00;26,10;54,20
1992;19.8.2019 20:16:00;26,00;54,10
1993;19.8.2019 20:46:00;26,00;54,10
1994;19.8.2019 21:16:00;26,00;54,00
1995;19.8.2019 21:46:00;25,90;53,90
1996;19.8.2019 22:16:00;25,80;54,00
1997;19.8.2019 22:46:00;25,80;54,00
1998;19.8.2019 23:16:00;25,80;54,10
1999;19.8.2019 23:46:00;25,70;54,20
2000;20.8.2019 0:16:00;25,70;54,10
2001;20.8.2019 0:46:00;25,70;54,20
2002;20.8.2019 1:16:00;25,60;54,20
2003;20.8.2019 1:46:00;25,60;54,30
2004;20.8.2019 2:16:00;25,60;54,30
2005;20.8.2019 2:46:00;25,60;54,40
2006;20.8.2019 3:16:00;25,50;54,40
2007;20.8.2019 3:46:00;25,50;54,60
2008;20.8.2019 4:16:00;25,50;54,60
2009;20.8.2019 4:46:00;25,50;54,60
2010;20.8.2019 5:16:00;25,50;54,60
2011;20.8.2019 5:46:00;25,50;54,60
2012;20.8.2019 6:16:00;25,50;54,60
2013;20.8.2019 6:46:00;25,50;54,40
2014;20.8.2019 7:16:00;25,50;54,40
2015;20.8.2019 7:46:00;25,50;54,20
2016;20.8.2019 8:16:00;25,60;54,20
2017;20.8.2019 8:46:00;25,60;54,20
2018;20.8.2019 9:16:00;25,60;57,10
2019;20.8.2019 9:46:00;25,60;57,20
2020;20.8.2019 10:16:00;25,70;57,20
2021;20.8.2019 10:46:00;25,90;57,20
2022;20.8.2019 11:16:00;26,10;57,10
2023;20.8.2019 11:46:00;26,20;57,00
2024;20.8.2019 12:16:00;26,30;56,50
2025;20.8.2019 12:46:00;26,30;56,40
2026;20.8.2019 13:16:00;26,80;54,90
