DATA FILE;C:\Program Files\CRA\data\Akce HuSk_ No.2_ 2019.cor
START TIME;DATA_TAG_VAR5_TIMEFORMAT EN
END TIME;DATA_TAG_VAR5_TIMEFORMAT EN;(984 hours)
PLOT TYPE;TEMPORAL;(One data point per 2 hours - time stamp is in the middle of the 2-hour interval)
AVERAGING POINTS;3
TIMESTAMP (column A) is in units of:;ABSOLUTE TIME;(YYYY-MM-DD hh:mm)
TIME (column B) is in units of:;HOURS;(Since the 'Start time')
RADON CONCENTRATION (column C) is in units of:; Bq/m3
WEIGHTING (column D) is in units of:;HOURS;(amount of hours of data for the corresponding radon conc. value in column C)
;
TIMESTAMP;TIME;RADON CONCENTRATION;WEIGHTING
DATA_TAG_VAR5_TIMEFORMAT EN;344,0;77;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;346,0;75;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;348,0;111;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;350,0;87;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;352,0;81;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;354,0;63;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;356,0;62;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;358,0;59;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;360,0;99;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;362,0;145;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;364,0;85;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;366,0;79;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;368,0;33;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;370,0;89;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;372,0;11;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;374,0;21;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;376,0;4;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;378,0;55;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;380,0;82;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;382,0;76;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;384,0;27;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;386,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;388,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;390,0;67;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;392,0;101;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;394,0;194;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;396,0;158;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;398,0;147;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;400,0;102;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;402,0;63;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;404,0;97;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;406,0;110;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;408,0;102;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;410,0;69;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;412,0;37;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;414,0;32;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;416,0;88;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;418,0;68;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;420,0;53;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;422,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;424,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;426,0;5;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;428,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;430,0;19;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;432,0;16;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;434,0;87;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;436,0;197;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;438,0;196;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;440,0;137;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;442,0;62;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;444,0;40;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;446,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;448,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;450,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;452,0;6;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;454,0;6;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;456,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;458,0;28;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;460,0;77;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;462,0;134;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;464,0;138;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;466,0;98;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;468,0;52;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;470,0;7;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;472,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;474,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;476,0;15;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;478,0;27;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;480,0;45;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;482,0;4;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;484,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;486,0;43;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;488,0;63;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;490,0;161;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;492,0;109;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;494,0;322;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;496,0;89;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;498,0;243;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;500,0;43;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;502,0;150;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;504,0;63;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;506,0;76;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;508,0;225;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;510,0;173;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;512,0;295;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;514,0;220;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;516,0;245;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;518,0;145;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;520,0;194;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;522,0;267;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;524,0;296;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;526,0;190;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;528,0;123;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;530,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;532,0;72;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;534,0;102;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;536,0;154;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;538,0;128;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;540,0;75;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;542,0;110;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;544,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;546,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;548,0;59;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;550,0;104;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;552,0;274;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;554,0;144;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;556,0;232;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;558,0;79;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;560,0;139;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;562,0;75;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;564,0;200;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;566,0;169;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;568,0;205;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;570,0;77;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;572,0;181;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;574,0;114;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;576,0;154;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;578,0;47;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;580,0;80;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;582,0;109;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;584,0;126;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;586,0;220;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;588,0;206;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;590,0;197;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;592,0;233;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;594,0;190;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;596,0;373;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;598,0;161;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;600,0;264;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;602,0;157;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;604,0;330;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;606,0;137;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;608,0;185;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;610,0;36;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;612,0;105;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;614,0;47;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;616,0;106;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;618,0;102;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;620,0;39;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;622,0;45;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;624,0;30;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;626,0;36;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;628,0;78;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;630,0;113;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;632,0;130;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;634,0;14;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;636,0;89;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;638,0;69;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;640,0;173;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;642,0;181;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;644,0;265;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;646,0;151;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;648,0;168;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;650,0;136;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;652,0;119;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;654,0;76;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;656,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;658,0;122;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;660,0;88;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;662,0;167;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;664,0;10;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;666,0;76;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;668,0;117;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;670,0;156;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;672,0;59;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;674,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;676,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;678,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;680,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;682,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;684,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;686,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;688,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;690,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;692,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;694,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;696,0;0;6,00
