DATA FILE;C:\Program Files\CRA\data\Akce HuSk_ No.4._ 2019.cor
START TIME;DATA_TAG_VAR5_TIMEFORMAT EN
END TIME;DATA_TAG_VAR5_TIMEFORMAT EN;(984 hours)
PLOT TYPE;TEMPORAL;(One data point per 2 hours - time stamp is in the middle of the 2-hour interval)
AVERAGING POINTS;3
TIMESTAMP (column A) is in units of:;ABSOLUTE TIME;(YYYY-MM-DD hh:mm)
TIME (column B) is in units of:;HOURS;(Since the 'Start time')
RADON CONCENTRATION (column C) is in units of:; Bq/m3
WEIGHTING (column D) is in units of:;HOURS;(amount of hours of data for the corresponding radon conc. value in column C)
;
TIMESTAMP;TIME;RADON CONCENTRATION;WEIGHTING
DATA_TAG_VAR5_TIMEFORMAT EN;494,0;200;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;496,0;116;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;498,0;196;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;500,0;118;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;502,0;98;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;504,0;145;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;506,0;100;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;508,0;200;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;510,0;133;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;512,0;178;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;514,0;141;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;516,0;94;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;518,0;120;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;520,0;124;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;522,0;92;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;524,0;163;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;526,0;216;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;528,0;251;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;530,0;211;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;532,0;186;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;534,0;265;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;536,0;246;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;538,0;297;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;540,0;175;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;542,0;127;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;544,0;22;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;546,0;59;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;548,0;91;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;550,0;173;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;552,0;212;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;554,0;186;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;556,0;164;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;558,0;149;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;560,0;192;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;562,0;170;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;564,0;270;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;566,0;217;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;568,0;204;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;570,0;138;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;572,0;118;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;574,0;162;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;576,0;76;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;578,0;145;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;580,0;113;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;582,0;162;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;584,0;156;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;586,0;132;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;588,0;90;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;590,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;592,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;594,0;20;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;596,0;30;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;598,0;26;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;600,0;33;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;602,0;105;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;604,0;235;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;606,0;241;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;608,0;175;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;610,0;212;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;612,0;196;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;614,0;243;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;616,0;74;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;618,0;6;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;620,0;14;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;622,0;51;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;624,0;113;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;626,0;126;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;628,0;201;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;630,0;146;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;632,0;89;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;634,0;7;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;636,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;638,0;141;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;640,0;144;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;642,0;244;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;644,0;182;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;646,0;155;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;648,0;137;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;650,0;156;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;652,0;147;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;654,0;266;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;656,0;253;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;658,0;289;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;660,0;181;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;662,0;161;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;664,0;126;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;666,0;151;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;668,0;71;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;670,0;104;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;672,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;674,0;0;6,00
