id;Datum/Čas;Teplota[°C];Vlhkost[%rv]
607;5.6.2019 2:41:00;14,10;83,60
608;5.6.2019 3:11:00;14,10;83,70
609;5.6.2019 3:41:00;14,10;84,00
610;5.6.2019 4:11:00;14,10;84,10
611;5.6.2019 4:41:00;14,20;84,30
612;5.6.2019 5:11:00;14,20;84,30
613;5.6.2019 5:41:00;14,20;84,40
614;5.6.2019 6:11:00;14,20;84,40
615;5.6.2019 6:41:00;14,20;84,40
616;5.6.2019 7:11:00;14,20;84,20
617;5.6.2019 7:41:00;14,20;84,30
618;5.6.2019 8:11:00;14,20;84,40
619;5.6.2019 8:41:00;14,30;84,20
620;5.6.2019 9:11:00;14,30;84,00
621;5.6.2019 9:41:00;14,30;84,00
622;5.6.2019 10:11:00;14,30;83,90
623;5.6.2019 10:41:00;16,40;82,60
624;5.6.2019 11:11:00;26,80;50,40
625;5.6.2019 11:41:00;26,50;46,00
626;5.6.2019 12:11:00;24,50;48,40
627;5.6.2019 12:41:00;24,00;49,50
628;5.6.2019 13:11:00;23,90;49,70
629;5.6.2019 13:41:00;23,90;50,00
630;5.6.2019 14:11:00;23,80;50,10
631;5.6.2019 14:41:00;23,90;49,70
632;5.6.2019 15:11:00;24,10;49,20
633;5.6.2019 15:41:00;24,10;48,90
634;5.6.2019 16:11:00;24,20;48,70
635;5.6.2019 16:41:00;24,20;48,50
636;5.6.2019 17:11:00;24,30;48,30
637;5.6.2019 17:41:00;24,10;48,50
638;5.6.2019 18:11:00;24,00;48,60
639;5.6.2019 18:41:00;23,90;49,00
640;5.6.2019 19:11:00;23,90;49,10
641;5.6.2019 19:41:00;23,80;49,10
642;5.6.2019 20:11:00;23,80;49,60
643;5.6.2019 20:41:00;23,80;49,60
644;5.6.2019 21:11:00;23,70;49,60
645;5.6.2019 21:41:00;23,70;49,70
646;5.6.2019 22:11:00;23,70;50,20
647;5.6.2019 22:41:00;23,70;50,30
648;5.6.2019 23:11:00;23,60;51,30
649;5.6.2019 23:41:00;23,60;51,30
650;6.6.2019 0:11:00;23,60;51,60
651;6.6.2019 0:41:00;23,60;51,80
652;6.6.2019 1:11:00;23,60;51,90
653;6.6.2019 1:41:00;23,60;52,20
654;6.6.2019 2:11:00;23,60;52,70
655;6.6.2019 2:41:00;23,50;53,00
656;6.6.2019 3:11:00;23,50;53,20
657;6.6.2019 3:41:00;23,50;52,90
658;6.6.2019 4:11:00;23,50;52,90
659;6.6.2019 4:41:00;23,50;52,80
660;6.6.2019 5:11:00;23,50;52,50
661;6.6.2019 5:41:00;23,50;52,40
662;6.6.2019 6:11:00;23,50;52,40
663;6.6.2019 6:41:00;23,50;52,10
664;6.6.2019 7:11:00;23,50;51,80
665;6.6.2019 7:41:00;23,60;51,90
666;6.6.2019 8:11:00;23,60;51,90
667;6.6.2019 8:41:00;23,60;51,80
668;6.6.2019 9:11:00;23,70;51,70
669;6.6.2019 9:41:00;23,70;51,60
670;6.6.2019 10:11:00;23,70;51,60
671;6.6.2019 10:41:00;23,80;51,70
672;6.6.2019 11:11:00;23,80;51,60
673;6.6.2019 11:41:00;23,90;51,80
674;6.6.2019 12:11:00;24,00;51,60
675;6.6.2019 12:41:00;24,00;51,70
676;6.6.2019 13:11:00;24,00;52,00
677;6.6.2019 13:41:00;24,00;51,60
678;6.6.2019 14:11:00;24,10;51,60
679;6.6.2019 14:41:00;24,10;51,90
680;6.6.2019 15:11:00;24,10;52,20
681;6.6.2019 15:41:00;24,00;52,40
682;6.6.2019 16:11:00;24,00;52,20
683;6.6.2019 16:41:00;23,90;52,10
684;6.6.2019 17:11:00;23,90;52,00
685;6.6.2019 17:41:00;23,90;52,10
686;6.6.2019 18:11:00;23,90;52,70
687;6.6.2019 18:41:00;23,90;52,20
688;6.6.2019 19:11:00;23,90;52,30
689;6.6.2019 19:41:00;23,80;52,50
690;6.6.2019 20:11:00;23,80;52,70
691;6.6.2019 20:41:00;23,80;53,30
692;6.6.2019 21:11:00;23,80;53,20
693;6.6.2019 21:41:00;23,80;52,90
694;6.6.2019 22:11:00;23,80;52,90
695;6.6.2019 22:41:00;23,80;52,70
696;6.6.2019 23:11:00;23,80;52,90
697;6.6.2019 23:41:00;23,70;53,20
698;7.6.2019 0:11:00;23,70;53,40
699;7.6.2019 0:41:00;23,70;53,10
700;7.6.2019 1:11:00;23,70;53,30
701;7.6.2019 1:41:00;23,70;53,40
702;7.6.2019 2:11:00;23,70;53,40
703;7.6.2019 2:41:00;23,70;53,20
704;7.6.2019 3:11:00;23,60;52,90
705;7.6.2019 3:41:00;23,60;52,60
706;7.6.2019 4:11:00;23,60;52,20
707;7.6.2019 4:41:00;23,50;52,00
708;7.6.2019 5:11:00;23,50;51,90
709;7.6.2019 5:41:00;23,50;51,70
710;7.6.2019 6:11:00;23,50;51,40
711;7.6.2019 6:41:00;23,50;51,20
712;7.6.2019 7:11:00;23,50;51,00
713;7.6.2019 7:41:00;23,50;50,80
714;7.6.2019 8:11:00;23,50;50,70
715;7.6.2019 8:41:00;23,60;50,60
716;7.6.2019 9:11:00;23,60;50,70
717;7.6.2019 9:41:00;23,60;50,60
718;7.6.2019 10:11:00;23,70;50,60
719;7.6.2019 10:41:00;23,70;50,60
720;7.6.2019 11:11:00;23,70;50,70
721;7.6.2019 11:41:00;23,80;50,60
722;7.6.2019 12:11:00;23,80;50,70
723;7.6.2019 12:41:00;23,80;51,00
724;7.6.2019 13:11:00;23,90;50,90
725;7.6.2019 13:41:00;24,00;50,60
726;7.6.2019 14:11:00;24,00;50,40
727;7.6.2019 14:41:00;24,10;50,40
728;7.6.2019 15:11:00;24,20;50,30
729;7.6.2019 15:41:00;24,20;50,20
730;7.6.2019 16:11:00;24,30;50,00
731;7.6.2019 16:41:00;24,30;49,80
732;7.6.2019 17:11:00;24,40;49,60
733;7.6.2019 17:41:00;24,40;49,60
734;7.6.2019 18:11:00;24,30;49,80
735;7.6.2019 18:41:00;24,20;50,10
736;7.6.2019 19:11:00;24,10;50,40
737;7.6.2019 19:41:00;24,10;50,60
738;7.6.2019 20:11:00;24,00;50,90
739;7.6.2019 20:41:00;24,00;51,20
740;7.6.2019 21:11:00;23,90;51,50
741;7.6.2019 21:41:00;23,90;51,90
742;7.6.2019 22:11:00;23,80;52,20
743;7.6.2019 22:41:00;23,80;52,50
744;7.6.2019 23:11:00;23,80;52,80
745;7.6.2019 23:41:00;23,70;53,10
746;8.6.2019 0:11:00;23,70;53,10
747;8.6.2019 0:41:00;23,70;53,40
748;8.6.2019 1:11:00;23,70;53,40
749;8.6.2019 1:41:00;23,70;53,40
750;8.6.2019 2:11:00;23,70;53,40
751;8.6.2019 2:41:00;23,60;53,40
752;8.6.2019 3:11:00;23,60;53,40
753;8.6.2019 3:41:00;23,60;53,10
754;8.6.2019 4:11:00;23,60;53,10
755;8.6.2019 4:41:00;23,60;52,80
756;8.6.2019 5:11:00;23,60;52,80
757;8.6.2019 5:41:00;23,60;52,80
758;8.6.2019 6:11:00;23,60;52,50
759;8.6.2019 6:41:00;23,60;51,90
760;8.6.2019 7:11:00;23,60;51,40
761;8.6.2019 7:41:00;23,60;50,80
762;8.6.2019 8:11:00;23,50;50,50
763;8.6.2019 8:41:00;23,60;50,00
764;8.6.2019 9:11:00;23,60;48,90
765;8.6.2019 9:41:00;23,70;47,40
766;8.6.2019 10:11:00;23,60;45,90
767;8.6.2019 10:41:00;23,60;45,10
768;8.6.2019 11:11:00;23,70;44,70
769;8.6.2019 11:41:00;23,70;43,90
770;8.6.2019 12:11:00;23,80;43,70
771;8.6.2019 12:41:00;23,80;42,60
772;8.6.2019 13:11:00;23,90;43,20
773;8.6.2019 13:41:00;23,90;43,40
774;8.6.2019 14:11:00;24,00;43,00
775;8.6.2019 14:41:00;24,10;43,30
776;8.6.2019 15:11:00;24,20;42,90
777;8.6.2019 15:41:00;24,20;42,80
778;8.6.2019 16:11:00;24,30;42,70
779;8.6.2019 16:41:00;24,30;42,10
780;8.6.2019 17:11:00;24,20;40,60
781;8.6.2019 17:41:00;24,20;40,90
782;8.6.2019 18:11:00;24,20;40,60
783;8.6.2019 18:41:00;24,10;40,50
784;8.6.2019 19:11:00;24,00;40,30
785;8.6.2019 19:41:00;23,90;40,60
786;8.6.2019 20:11:00;23,80;40,70
787;8.6.2019 20:41:00;23,80;40,90
788;8.6.2019 21:11:00;23,70;41,40
789;8.6.2019 21:41:00;23,70;41,70
790;8.6.2019 22:11:00;23,60;42,00
791;8.6.2019 22:41:00;23,60;42,10
792;8.6.2019 23:11:00;23,60;42,00
793;8.6.2019 23:41:00;23,50;42,40
794;9.6.2019 0:11:00;23,50;42,30
795;9.6.2019 0:41:00;23,50;42,50
796;9.6.2019 1:11:00;23,40;42,50
797;9.6.2019 1:41:00;23,40;42,40
798;9.6.2019 2:11:00;23,40;42,50
799;9.6.2019 2:41:00;23,40;42,50
800;9.6.2019 3:11:00;23,30;42,40
801;9.6.2019 3:41:00;23,30;42,50
802;9.6.2019 4:11:00;23,30;42,30
803;9.6.2019 4:41:00;23,30;42,20
804;9.6.2019 5:11:00;23,30;42,30
805;9.6.2019 5:41:00;23,30;42,30
806;9.6.2019 6:11:00;23,30;42,40
807;9.6.2019 6:41:00;23,30;42,40
808;9.6.2019 7:11:00;23,30;42,60
809;9.6.2019 7:41:00;23,40;42,60
810;9.6.2019 8:11:00;23,40;42,40
811;9.6.2019 8:41:00;23,50;41,80
812;9.6.2019 9:11:00;23,50;40,70
813;9.6.2019 9:41:00;23,50;40,70
814;9.6.2019 10:11:00;23,50;40,60
815;9.6.2019 10:41:00;23,50;40,90
816;9.6.2019 11:11:00;23,50;41,10
817;9.6.2019 11:41:00;23,60;41,40
818;9.6.2019 12:11:00;23,60;41,40
819;9.6.2019 12:41:00;23,70;41,40
820;9.6.2019 13:11:00;23,70;41,40
821;9.6.2019 13:41:00;23,80;41,30
822;9.6.2019 14:11:00;23,90;40,70
823;9.6.2019 14:41:00;24,00;40,60
824;9.6.2019 15:11:00;24,10;40,70
825;9.6.2019 15:41:00;24,10;41,10
826;9.6.2019 16:11:00;24,20;40,80
827;9.6.2019 16:41:00;24,20;40,40
828;9.6.2019 17:11:00;24,20;40,70
829;9.6.2019 17:41:00;24,20;41,00
830;9.6.2019 18:11:00;24,10;41,60
831;9.6.2019 18:41:00;24,10;42,70
832;9.6.2019 19:11:00;24,00;43,20
833;9.6.2019 19:41:00;23,90;43,80
834;9.6.2019 20:11:00;23,90;44,50
835;9.6.2019 20:41:00;23,80;45,00
836;9.6.2019 21:11:00;23,80;45,20
837;9.6.2019 21:41:00;23,80;45,30
838;9.6.2019 22:11:00;23,70;45,80
839;9.6.2019 22:41:00;23,70;46,90
840;9.6.2019 23:11:00;23,70;47,40
841;9.6.2019 23:41:00;23,70;47,60
842;10.6.2019 0:11:00;23,70;47,70
843;10.6.2019 0:41:00;23,70;47,60
844;10.6.2019 1:11:00;23,60;47,60
845;10.6.2019 1:41:00;23,60;47,90
846;10.6.2019 2:11:00;23,60;47,80
847;10.6.2019 2:41:00;23,60;48,00
848;10.6.2019 3:11:00;23,60;48,20
849;10.6.2019 3:41:00;23,60;48,10
850;10.6.2019 4:11:00;23,50;47,90
851;10.6.2019 4:41:00;23,50;47,90
852;10.6.2019 5:11:00;23,50;47,80
853;10.6.2019 5:41:00;23,50;47,70
854;10.6.2019 6:11:00;23,50;47,70
855;10.6.2019 6:41:00;23,60;48,00
856;10.6.2019 7:11:00;23,60;48,30
857;10.6.2019 7:41:00;23,60;48,40
858;10.6.2019 8:11:00;23,60;48,70
859;10.6.2019 8:41:00;23,70;48,90
860;10.6.2019 9:11:00;23,80;48,70
861;10.6.2019 9:41:00;23,80;48,80
862;10.6.2019 10:11:00;23,90;48,70
863;10.6.2019 10:41:00;23,90;48,60
864;10.6.2019 11:11:00;24,00;48,50
865;10.6.2019 11:41:00;24,00;48,60
866;10.6.2019 12:11:00;24,10;48,80
867;10.6.2019 12:41:00;24,10;49,00
868;10.6.2019 13:11:00;24,20;48,80
869;10.6.2019 13:41:00;24,30;48,60
870;10.6.2019 14:11:00;24,40;48,40
871;10.6.2019 14:41:00;24,50;48,40
872;10.6.2019 15:11:00;24,60;48,50
873;10.6.2019 15:41:00;24,70;48,80
874;10.6.2019 16:11:00;24,70;48,80
875;10.6.2019 16:41:00;24,80;48,80
876;10.6.2019 17:11:00;24,80;48,60
877;10.6.2019 17:41:00;24,80;48,90
878;10.6.2019 18:11:00;24,70;49,30
879;10.6.2019 18:41:00;24,60;49,80
880;10.6.2019 19:11:00;24,50;50,30
881;10.6.2019 19:41:00;24,50;50,50
882;10.6.2019 20:11:00;24,40;51,00
883;10.6.2019 20:41:00;24,40;50,90
884;10.6.2019 21:11:00;24,30;50,90
885;10.6.2019 21:41:00;24,30;51,10
886;10.6.2019 22:11:00;24,30;51,90
887;10.6.2019 22:41:00;24,30;52,60
888;10.6.2019 23:11:00;24,30;53,10
889;10.6.2019 23:41:00;24,20;53,00
890;11.6.2019 0:11:00;24,20;53,80
891;11.6.2019 0:41:00;24,20;53,40
892;11.6.2019 1:11:00;24,20;52,90
893;11.6.2019 1:41:00;24,20;52,90
894;11.6.2019 2:11:00;24,20;52,90
895;11.6.2019 2:41:00;24,20;53,30
896;11.6.2019 3:11:00;24,20;53,50
897;11.6.2019 3:41:00;24,20;53,50
898;11.6.2019 4:11:00;24,20;53,70
899;11.6.2019 4:41:00;24,10;54,10
900;11.6.2019 5:11:00;24,10;54,40
901;11.6.2019 5:41:00;24,10;54,50
902;11.6.2019 6:11:00;24,20;54,50
903;11.6.2019 6:41:00;24,20;54,70
904;11.6.2019 7:11:00;24,20;54,70
905;11.6.2019 7:41:00;24,30;54,80
906;11.6.2019 8:11:00;24,30;55,40
907;11.6.2019 8:41:00;24,40;55,00
908;11.6.2019 9:11:00;24,50;54,40
909;11.6.2019 9:41:00;24,50;54,20
910;11.6.2019 10:11:00;24,50;54,10
911;11.6.2019 10:41:00;24,60;54,00
912;11.6.2019 11:11:00;24,60;53,90
913;11.6.2019 11:41:00;24,70;53,70
914;11.6.2019 12:11:00;24,70;53,50
915;11.6.2019 12:41:00;24,70;53,10
916;11.6.2019 13:11:00;24,80;52,90
917;11.6.2019 13:41:00;24,90;52,80
918;11.6.2019 14:11:00;25,00;52,40
919;11.6.2019 14:41:00;25,20;52,20
920;11.6.2019 15:11:00;25,30;52,30
921;11.6.2019 15:41:00;25,40;52,60
922;11.6.2019 16:11:00;25,50;52,10
923;11.6.2019 16:41:00;25,50;51,80
924;11.6.2019 17:11:00;25,50;51,90
925;11.6.2019 17:41:00;25,50;51,50
926;11.6.2019 18:11:00;25,50;51,60
927;11.6.2019 18:41:00;25,40;51,70
928;11.6.2019 19:11:00;25,30;51,80
929;11.6.2019 19:41:00;25,20;51,90
930;11.6.2019 20:11:00;25,10;52,10
931;11.6.2019 20:41:00;25,00;52,10
932;11.6.2019 21:11:00;25,00;52,20
933;11.6.2019 21:41:00;25,00;52,70
934;11.6.2019 22:11:00;24,90;53,20
935;11.6.2019 22:41:00;24,90;54,10
936;11.6.2019 23:11:00;24,90;54,20
937;11.6.2019 23:41:00;24,90;53,80
938;12.6.2019 0:11:00;24,90;54,10
939;12.6.2019 0:41:00;24,90;54,60
940;12.6.2019 1:11:00;24,80;54,60
941;12.6.2019 1:41:00;24,80;54,50
942;12.6.2019 2:11:00;24,80;54,50
943;12.6.2019 2:41:00;24,80;54,40
944;12.6.2019 3:11:00;24,80;54,30
945;12.6.2019 3:41:00;24,80;54,30
946;12.6.2019 4:11:00;24,80;54,40
947;12.6.2019 4:41:00;24,80;54,50
948;12.6.2019 5:11:00;24,80;54,40
949;12.6.2019 5:41:00;24,80;54,40
950;12.6.2019 6:11:00;24,80;54,40
951;12.6.2019 6:41:00;24,80;54,40
952;12.6.2019 7:11:00;24,80;54,00
953;12.6.2019 7:41:00;24,80;53,80
954;12.6.2019 8:11:00;24,90;53,60
955;12.6.2019 8:41:00;24,90;53,30
956;12.6.2019 9:11:00;25,00;53,00
957;12.6.2019 9:41:00;25,00;52,60
958;12.6.2019 10:11:00;25,00;52,10
959;12.6.2019 10:41:00;25,10;51,80
960;12.6.2019 11:11:00;25,10;51,80
961;12.6.2019 11:41:00;25,10;51,60
962;12.6.2019 12:11:00;25,10;51,20
963;12.6.2019 12:41:00;25,20;50,80
964;12.6.2019 13:11:00;25,20;50,40
965;12.6.2019 13:41:00;25,30;50,00
966;12.6.2019 14:11:00;25,50;49,50
967;12.6.2019 14:41:00;25,60;49,50
968;12.6.2019 15:11:00;25,70;49,40
969;12.6.2019 15:41:00;25,80;49,40
970;12.6.2019 16:11:00;25,90;49,40
971;12.6.2019 16:41:00;25,90;49,40
972;12.6.2019 17:11:00;25,90;49,90
973;12.6.2019 17:41:00;25,90;49,90
974;12.6.2019 18:11:00;25,90;50,10
975;12.6.2019 18:41:00;25,80;50,30
976;12.6.2019 19:11:00;25,70;50,60
977;12.6.2019 19:41:00;25,60;50,80
978;12.6.2019 20:11:00;25,60;51,20
979;12.6.2019 20:41:00;25,50;51,50
980;12.6.2019 21:11:00;25,50;51,80
981;12.6.2019 21:41:00;25,40;52,30
982;12.6.2019 22:11:00;25,40;52,50
983;12.6.2019 22:41:00;25,40;52,60
984;12.6.2019 23:11:00;25,40;52,80
985;12.6.2019 23:41:00;25,30;52,70
986;13.6.2019 0:11:00;25,30;52,70
987;13.6.2019 0:41:00;25,30;52,60
988;13.6.2019 1:11:00;25,30;52,50
989;13.6.2019 1:41:00;25,30;52,40
990;13.6.2019 2:11:00;25,30;52,30
991;13.6.2019 2:41:00;25,30;52,20
992;13.6.2019 3:11:00;25,20;52,00
993;13.6.2019 3:41:00;25,20;51,80
994;13.6.2019 4:11:00;25,20;51,70
995;13.6.2019 4:41:00;25,20;51,50
996;13.6.2019 5:11:00;25,20;51,40
997;13.6.2019 5:41:00;25,20;51,40
998;13.6.2019 6:11:00;25,20;51,40
999;13.6.2019 6:41:00;25,20;51,30
1000;13.6.2019 7:11:00;25,10;50,80
1001;13.6.2019 7:41:00;25,10;50,20
1002;13.6.2019 8:11:00;25,10;49,60
1003;13.6.2019 8:41:00;25,20;49,10
1004;13.6.2019 9:11:00;25,20;48,50
1005;13.6.2019 9:41:00;25,30;48,00
1006;13.6.2019 10:11:00;25,30;48,10
1007;13.6.2019 10:41:00;25,30;48,20
1008;13.6.2019 11:11:00;25,30;48,30
1009;13.6.2019 11:41:00;25,40;48,40
1010;13.6.2019 12:11:00;25,40;48,40
1011;13.6.2019 12:41:00;25,40;48,40
1012;13.6.2019 13:11:00;25,50;48,60
1013;13.6.2019 13:41:00;25,60;48,70
1014;13.6.2019 14:11:00;25,70;48,70
1015;13.6.2019 14:41:00;25,80;48,70
1016;13.6.2019 15:11:00;25,80;48,70
1017;13.6.2019 15:41:00;25,90;48,70
1018;13.6.2019 16:11:00;25,90;48,70
1019;13.6.2019 16:41:00;26,00;48,70
1020;13.6.2019 17:11:00;26,00;48,70
1021;13.6.2019 17:41:00;26,00;48,90
1022;13.6.2019 18:11:00;25,90;49,00
1023;13.6.2019 18:41:00;25,90;49,40
1024;13.6.2019 19:11:00;25,80;50,10
1025;13.6.2019 19:41:00;25,70;50,40
1026;13.6.2019 20:11:00;25,70;50,90
1027;13.6.2019 20:41:00;25,60;51,70
1028;13.6.2019 21:11:00;25,60;52,10
1029;13.6.2019 21:41:00;25,60;52,30
1030;13.6.2019 22:11:00;25,50;52,50
1031;13.6.2019 22:41:00;25,50;52,30
1032;13.6.2019 23:11:00;25,50;52,30
1033;13.6.2019 23:41:00;25,50;52,40
1034;14.6.2019 0:11:00;25,50;52,60
1035;14.6.2019 0:41:00;25,50;53,20
1036;14.6.2019 1:11:00;25,40;52,90
1037;14.6.2019 1:41:00;25,40;52,90
1038;14.6.2019 2:11:00;25,40;52,80
1039;14.6.2019 2:41:00;25,40;52,70
1040;14.6.2019 3:11:00;25,40;52,70
1041;14.6.2019 3:41:00;25,40;52,70
1042;14.6.2019 4:11:00;25,40;52,60
1043;14.6.2019 4:41:00;25,40;52,60
1044;14.6.2019 5:11:00;25,40;52,50
1045;14.6.2019 5:41:00;25,40;52,50
1046;14.6.2019 6:11:00;25,40;52,50
1047;14.6.2019 6:41:00;25,40;52,50
1048;14.6.2019 7:11:00;25,50;52,50
1049;14.6.2019 7:41:00;25,50;52,50
1050;14.6.2019 8:11:00;25,50;52,40
1051;14.6.2019 8:41:00;25,60;52,30
1052;14.6.2019 9:11:00;25,60;52,40
1053;14.6.2019 9:41:00;25,60;52,30
1054;14.6.2019 10:11:00;25,60;52,10
1055;14.6.2019 10:41:00;25,60;51,60
1056;14.6.2019 11:11:00;25,70;51,20
1057;14.6.2019 11:41:00;25,70;50,60
1058;14.6.2019 12:11:00;25,70;50,30
1059;14.6.2019 12:41:00;25,70;50,10
1060;14.6.2019 13:11:00;25,70;50,30
1061;14.6.2019 13:41:00;25,80;50,30
1062;14.6.2019 14:11:00;25,90;50,40
1063;14.6.2019 14:41:00;26,10;50,40
1064;14.6.2019 15:11:00;26,20;50,30
1065;14.6.2019 15:41:00;26,30;50,20
1066;14.6.2019 16:11:00;26,40;50,20
1067;14.6.2019 16:41:00;26,40;50,20
1068;14.6.2019 17:11:00;26,40;50,10
1069;14.6.2019 17:41:00;26,40;50,20
1070;14.6.2019 18:11:00;26,30;50,40
1071;14.6.2019 18:41:00;26,30;50,50
1072;14.6.2019 19:11:00;26,20;50,60
1073;14.6.2019 19:41:00;26,10;50,70
1074;14.6.2019 20:11:00;26,00;50,80
1075;14.6.2019 20:41:00;26,00;51,00
1076;14.6.2019 21:11:00;25,90;51,20
1077;14.6.2019 21:41:00;25,90;51,40
1078;14.6.2019 22:11:00;25,90;52,00
1079;14.6.2019 22:41:00;25,80;52,50
1080;14.6.2019 23:11:00;25,80;53,30
1081;14.6.2019 23:41:00;25,80;53,80
1082;15.6.2019 0:11:00;25,80;53,90
1083;15.6.2019 0:41:00;25,80;54,20
1084;15.6.2019 1:11:00;25,80;54,20
1085;15.6.2019 1:41:00;25,80;54,10
1086;15.6.2019 2:11:00;25,80;54,30
1087;15.6.2019 2:41:00;25,80;54,20
1088;15.6.2019 3:11:00;25,80;54,10
1089;15.6.2019 3:41:00;25,70;54,30
1090;15.6.2019 4:11:00;25,70;54,20
1091;15.6.2019 4:41:00;25,70;53,90
1092;15.6.2019 5:11:00;25,70;53,60
1093;15.6.2019 5:41:00;25,70;53,50
1094;15.6.2019 6:11:00;25,70;53,40
1095;15.6.2019 6:41:00;25,70;53,20
1096;15.6.2019 7:11:00;25,80;53,10
1097;15.6.2019 7:41:00;25,80;53,00
1098;15.6.2019 8:11:00;25,90;53,00
1099;15.6.2019 8:41:00;25,90;52,80
1100;15.6.2019 9:11:00;25,90;52,70
1101;15.6.2019 9:41:00;26,00;53,00
1102;15.6.2019 10:11:00;26,00;52,70
1103;15.6.2019 10:41:00;26,00;52,60
1104;15.6.2019 11:11:00;26,10;52,60
1105;15.6.2019 11:41:00;26,20;52,50
1106;15.6.2019 12:11:00;26,10;52,60
1107;15.6.2019 12:41:00;26,20;52,70
1108;15.6.2019 13:11:00;26,30;52,40
1109;15.6.2019 13:41:00;26,40;52,00
1110;15.6.2019 14:11:00;26,40;51,80
1111;15.6.2019 14:41:00;26,30;51,90
1112;15.6.2019 15:11:00;26,50;51,70
1113;15.6.2019 15:41:00;26,60;51,20
1114;15.6.2019 16:11:00;26,70;50,70
1115;15.6.2019 16:41:00;26,50;50,90
1116;15.6.2019 17:11:00;26,30;51,10
1117;15.6.2019 17:41:00;26,30;51,50
1118;15.6.2019 18:11:00;26,20;51,60
1119;15.6.2019 18:41:00;26,10;51,70
1120;15.6.2019 19:11:00;26,10;52,10
1121;15.6.2019 19:41:00;26,10;52,00
1122;15.6.2019 20:11:00;26,10;52,10
1123;15.6.2019 20:41:00;26,10;52,30
1124;15.6.2019 21:11:00;26,00;52,40
1125;15.6.2019 21:41:00;26,00;52,50
1126;15.6.2019 22:11:00;26,00;52,50
1127;15.6.2019 22:41:00;26,00;52,70
1128;15.6.2019 23:11:00;26,00;52,70
1129;15.6.2019 23:41:00;26,00;52,70
1130;16.6.2019 0:11:00;26,00;52,80
1131;16.6.2019 0:41:00;25,90;52,80
1132;16.6.2019 1:11:00;25,90;52,90
1133;16.6.2019 1:41:00;25,90;52,90
1134;16.6.2019 2:11:00;25,90;53,00
1135;16.6.2019 2:41:00;25,90;52,90
1136;16.6.2019 3:11:00;25,90;52,90
1137;16.6.2019 3:41:00;25,90;52,70
1138;16.6.2019 4:11:00;25,90;52,70
1139;16.6.2019 4:41:00;25,80;52,50
1140;16.6.2019 5:11:00;25,80;52,60
1141;16.6.2019 5:41:00;25,80;52,50
1142;16.6.2019 6:11:00;25,90;52,50
1143;16.6.2019 6:41:00;25,90;52,50
1144;16.6.2019 7:11:00;25,80;52,40
1145;16.6.2019 7:41:00;25,80;52,40
1146;16.6.2019 8:11:00;25,90;52,30
1147;16.6.2019 8:41:00;25,80;52,20
1148;16.6.2019 9:11:00;25,80;52,20
1149;16.6.2019 9:41:00;25,80;52,20
1150;16.6.2019 10:11:00;25,80;52,20
1151;16.6.2019 10:41:00;25,80;52,30
1152;16.6.2019 11:11:00;25,70;51,60
1153;16.6.2019 11:41:00;25,70;51,00
1154;16.6.2019 12:11:00;25,70;50,30
1155;16.6.2019 12:41:00;25,70;49,90
1156;16.6.2019 13:11:00;25,70;49,30
1157;16.6.2019 13:41:00;25,70;49,20
1158;16.6.2019 14:11:00;25,70;49,30
1159;16.6.2019 14:41:00;25,70;49,40
1160;16.6.2019 15:11:00;25,70;49,00
1161;16.6.2019 15:41:00;25,70;48,70
1162;16.6.2019 16:11:00;25,70;48,60
1163;16.6.2019 16:41:00;25,90;47,90
1164;16.6.2019 17:11:00;26,00;47,10
1165;16.6.2019 17:41:00;26,00;46,90
1166;16.6.2019 18:11:00;25,90;46,70
1167;16.6.2019 18:41:00;25,80;46,40
1168;16.6.2019 19:11:00;25,80;46,70
1169;16.6.2019 19:41:00;25,70;47,00
1170;16.6.2019 20:11:00;25,70;47,40
1171;16.6.2019 20:41:00;25,60;47,40
1172;16.6.2019 21:11:00;25,50;47,50
1173;16.6.2019 21:41:00;25,50;47,80
1174;16.6.2019 22:11:00;25,50;47,70
1175;16.6.2019 22:41:00;25,50;48,00
1176;16.6.2019 23:11:00;25,40;48,10
1177;16.6.2019 23:41:00;25,40;48,00
1178;17.6.2019 0:11:00;25,40;47,90
1179;17.6.2019 0:41:00;25,30;47,90
1180;17.6.2019 1:11:00;25,30;47,80
1181;17.6.2019 1:41:00;25,30;47,80
1182;17.6.2019 2:11:00;25,30;47,80
1183;17.6.2019 2:41:00;25,20;47,60
1184;17.6.2019 3:11:00;25,20;47,90
1185;17.6.2019 3:41:00;25,20;47,70
1186;17.6.2019 4:11:00;25,20;47,50
1187;17.6.2019 4:41:00;25,20;47,40
1188;17.6.2019 5:11:00;25,10;47,50
1189;17.6.2019 5:41:00;25,10;47,50
1190;17.6.2019 6:11:00;25,20;47,60
1191;17.6.2019 6:41:00;25,20;47,60
1192;17.6.2019 7:11:00;25,20;47,50
1193;17.6.2019 7:41:00;25,20;47,40
1194;17.6.2019 8:11:00;25,30;47,20
1195;17.6.2019 8:41:00;25,30;47,10
1196;17.6.2019 9:11:00;25,30;46,80
1197;17.6.2019 9:41:00;25,30;46,80
1198;17.6.2019 10:11:00;25,40;46,70
1199;17.6.2019 10:41:00;25,40;46,40
1200;17.6.2019 11:11:00;25,40;46,20
1201;17.6.2019 11:41:00;25,40;45,50
1202;17.6.2019 12:11:00;25,40;45,40
1203;17.6.2019 12:41:00;25,40;45,00
1204;17.6.2019 13:11:00;25,40;44,90
