id;Datum/Čas;Teplota[°C];Vlhkost[%rv]
607;5.6.2019 2:41:00;22,70;56,60
608;5.6.2019 3:11:00;22,60;56,60
609;5.6.2019 3:41:00;22,60;56,60
610;5.6.2019 4:11:00;22,60;56,60
611;5.6.2019 4:41:00;22,50;56,60
612;5.6.2019 5:11:00;22,50;56,60
613;5.6.2019 5:41:00;22,40;56,60
614;5.6.2019 6:11:00;22,40;56,60
615;5.6.2019 6:41:00;22,40;56,60
616;5.6.2019 7:11:00;22,40;56,60
617;5.6.2019 7:41:00;22,30;56,70
618;5.6.2019 8:11:00;22,30;56,60
619;5.6.2019 8:41:00;22,40;56,70
620;5.6.2019 9:11:00;22,40;56,80
621;5.6.2019 9:41:00;22,40;56,90
622;5.6.2019 10:11:00;22,40;57,00
623;5.6.2019 10:41:00;22,30;55,50
624;5.6.2019 11:11:00;27,20;47,40
625;5.6.2019 11:41:00;26,20;42,20
626;5.6.2019 12:11:00;25,30;44,40
627;5.6.2019 12:41:00;31,60;40,90
628;5.6.2019 13:11:00;33,70;37,10
629;5.6.2019 13:41:00;34,40;33,50
630;5.6.2019 14:11:00;29,30;38,10
631;5.6.2019 14:41:00;28,70;39,10
632;5.6.2019 15:11:00;28,70;38,50
633;5.6.2019 15:41:00;28,70;38,20
634;5.6.2019 16:11:00;28,80;36,80
635;5.6.2019 16:41:00;28,90;36,60
636;5.6.2019 17:11:00;29,00;34,90
637;5.6.2019 17:41:00;29,00;34,40
