time \ channel	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96
31.05.2019 01:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	1	3	0	4	3	27	19	0	0	0	0	0	0	2	0	2	1	2	0	6	6	24	21	9	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
31.05.2019 00:55	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	3	1	0	1	0	2	2	2	2	3	25	24	1	1	0	0	0	0	4	1	2	0	3	1	4	10	20	38	4	7	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 23:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	1	1	0	4	4	8	23	25	0	0	1	1	0	0	0	0	0	1	2	1	1	6	15	32	11	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 22:55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	1	1	1	0	1	1	1	2	8	7	32	30	1	0	0	2	0	1	1	1	0	2	4	2	2	20	23	50	7	4	5	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0
30.05.2019 21:55	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	2	1	1	1	0	0	3	2	1	0	1	3	1	0	1	0	1	3	5	29	29	0	1	1	0	0	1	1	1	1	1	1	2	1	9	24	29	7	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 20:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	2	1	1	2	0	1	7	8	23	30	0	1	0	0	0	0	1	1	5	2	2	4	4	10	15	36	8	7	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0
30.05.2019 19:55	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	2	0	0	1	0	2	3	10	2	32	37	1	0	0	0	1	1	0	1	2	0	2	3	5	8	29	28	5	3	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 18:55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	2	0	0	1	1	4	6	1	6	47	28	3	0	0	0	0	0	0	1	1	1	1	4	5	8	13	26	9	6	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 17:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	2	4	4	6	33	34	3	0	2	0	0	1	0	0	1	0	0	3	5	5	18	30	6	5	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 16:55	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	2	1	2	2	3	3	23	29	0	0	0	0	0	0	2	0	0	0	0	2	2	7	16	23	5	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 15:55	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	1	0	0	1	2	1	3	2	13	29	25	0	0	1	0	0	0	0	0	1	0	0	0	2	6	6	22	8	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 14:55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	1	5	5	20	17	1	0	0	0	2	0	2	1	1	0	1	0	2	3	6	25	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 13:55	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	26	8	0	0	0	1	0	0	0	2	1	2	0	2	2	9	12	10	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 12:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	2	1	2	4	17	18	0	0	0	2	0	1	0	0	1	2	0	1	1	4	7	16	7	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 11:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	3	1	0	2	3	1	3	22	15	1	0	0	0	0	0	0	0	2	0	1	2	2	5	15	17	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 10:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	5	9	19	1	0	0	0	0	0	1	0	1	1	0	0	1	9	12	18	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 09:55	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	1	0	1	0	3	4	11	12	0	0	0	0	0	0	0	0	1	0	1	2	3	6	6	15	3	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 08:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	2	3	5	8	18	11	1	1	0	0	1	1	0	1	0	0	0	1	3	0	11	20	5	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 07:55	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	2	2	6	14	11	0	1	0	1	1	0	0	3	2	0	1	0	4	6	12	15	6	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 06:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	5	3	1	21	19	0	1	0	0	0	0	1	1	0	0	3	1	3	10	14	12	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 05:55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	3	1	3	12	15	0	0	0	0	0	0	0	0	0	0	1	0	2	3	7	12	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 04:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	22	11	1	1	1	1	1	0	0	0	2	1	1	5	2	2	20	14	5	3	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 03:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	17	12	0	0	0	0	0	0	0	0	0	0	0	3	2	3	23	21	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 02:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	3	0	0	2	1	18	18	1	0	0	1	0	1	0	0	1	0	0	0	4	8	22	18	4	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 01:55	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	4	4	18	16	2	0	0	0	0	1	1	0	0	1	2	0	1	7	10	21	4	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.2019 00:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0	1	1	0	1	0	0	2	3	15	12	0	1	0	2	1	0	0	0	2	0	0	1	1	6	7	15	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
29.05.2019 23:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	3	1	0	2	2	3	11	17	0	0	0	1	0	0	1	1	0	1	1	0	0	3	13	11	1	7	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
29.05.2019 22:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	3	3	16	14	0	0	0	0	0	0	0	0	0	0	2	2	2	2	7	15	4	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 21:55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2	0	0	1	2	0	0	1	2	2	15	10	0	0	0	1	0	0	1	0	0	0	0	1	1	2	7	15	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 20:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	1	0	3	3	13	9	0	0	0	1	0	0	0	0	0	1	1	1	0	6	7	12	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 19:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	2	13	15	0	0	0	0	0	0	2	0	1	0	2	2	2	2	11	14	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 18:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	16	9	0	0	0	0	1	1	0	0	1	0	0	2	0	2	8	11	3	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 17:55	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	4	11	9	0	0	0	0	0	1	0	0	1	0	1	1	2	3	15	21	3	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 16:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	2	0	1	1	1	4	17	15	0	0	0	1	0	0	0	0	0	0	0	2	1	3	6	16	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 15:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	1	2	19	11	0	1	0	0	0	0	0	0	1	0	0	3	1	5	6	9	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 14:55	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	3	0	1	4	15	15	1	0	0	0	0	0	0	0	0	0	1	0	2	2	13	16	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 13:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	3	0	3	9	12	0	0	0	0	0	0	0	0	0	0	0	0	1	5	4	10	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 12:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	2	3	12	10	1	0	1	0	0	0	0	0	0	0	0	0	4	1	7	8	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 11:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	0	2	2	10	8	0	0	0	0	0	1	0	0	0	1	0	0	0	4	14	10	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 10:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	1	4	10	4	0	0	0	0	0	0	1	0	0	0	2	2	0	2	7	6	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 09:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	8	9	1	1	0	0	0	0	0	0	0	0	1	0	0	3	7	9	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 08:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	3	0	0	1	0	0	0	0	0	1	0	2	1	2	6	13	16	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
29.05.2019 07:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	1	9	14	0	0	0	0	0	1	1	0	0	0	0	1	8	5	17	9	6	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
29.05.2019 06:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	3	1	2	5	17	15	0	1	0	0	0	1	1	0	4	0	1	0	1	5	18	24	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 05:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	2	1	0	1	1	0	0	0	3	5	30	19	2	0	0	1	0	0	0	0	1	0	0	2	1	10	16	24	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 04:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	2	4	1	19	14	1	0	1	1	1	1	0	0	1	0	0	4	0	13	17	19	5	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 03:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	3	2	0	2	4	8	21	23	0	0	0	0	0	1	0	1	1	0	0	0	1	5	18	29	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 02:55	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	3	1	3	1	3	1	6	25	20	2	0	0	0	0	0	2	0	1	0	2	4	3	7	17	16	4	7	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0
29.05.2019 01:55	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	2	0	1	1	1	1	4	2	5	29	22	0	1	1	0	0	0	0	1	2	1	0	3	2	11	19	23	5	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
29.05.2019 00:55	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	2	0	4	3	27	26	1	0	0	0	0	0	0	1	3	1	0	0	2	11	17	24	9	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 23:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	1	0	0	0	3	3	3	1	1	2	8	19	12	0	0	0	1	0	0	0	0	2	0	1	4	2	13	14	21	7	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 22:55	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	1	1	0	0	2	2	2	3	26	24	1	0	0	0	0	2	0	1	1	2	0	1	2	13	20	29	6	4	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0
28.05.2019 21:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	2	1	2	1	0	1	1	3	1	10	36	18	1	0	0	1	0	0	1	1	1	0	1	0	5	14	14	18	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 20:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1	3	2	3	24	29	0	1	1	0	0	0	1	4	1	1	0	0	3	6	23	20	6	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 19:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	3	1	2	2	8	30	14	1	2	0	0	1	1	0	0	1	1	1	1	2	4	22	30	5	5	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 18:55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	2	2	0	0	0	3	2	1	1	1	4	12	23	14	2	0	0	1	0	0	1	0	0	0	2	2	5	14	23	26	6	5	1	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 17:55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	3	0	1	2	0	2	0	0	4	3	42	26	0	2	0	1	0	0	4	1	3	1	0	1	0	8	23	18	8	5	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 16:55	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	1	0	1	2	3	12	27	21	1	0	0	0	0	2	0	0	1	1	2	3	2	7	19	28	7	4	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 15:55	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	1	2	1	6	3	5	41	22	2	0	0	0	0	3	0	0	0	1	1	2	3	10	23	19	10	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
28.05.2019 14:55	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	3	4	6	2	2	36	29	1	0	0	0	0	0	1	2	0	0	3	3	3	14	39	26	7	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 13:55	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	1	2	0	1	0	0	1	3	8	35	17	0	1	0	0	0	0	3	0	2	1	1	1	3	12	16	20	10	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 12:55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	4	1	0	37	22	0	0	0	1	0	1	1	1	2	0	0	1	5	8	22	31	5	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 11:55	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	2	3	1	2	3	2	2	5	31	9	0	0	0	1	0	0	0	3	2	2	1	2	2	12	22	19	3	4	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 10:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	2	2	1	0	1	4	3	33	18	1	0	0	0	0	0	2	0	2	0	1	4	0	7	18	32	12	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 09:55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	1	0	0	1	1	1	0	0	0	4	1	1	1	3	4	26	15	0	1	0	0	1	1	0	0	1	2	2	4	5	14	34	40	12	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
28.05.2019 08:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	2	0	3	1	0	1	1	1	2	2	5	2	4	7	43	29	1	0	0	0	0	1	0	1	2	2	3	2	8	8	35	42	14	5	7	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0
28.05.2019 07:55	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	1	1	1	1	1	1	0	1	2	0	1	0	0	1	0	0	0	0	1	1	0	2	0	0	3	1	4	3	1	4	11	11	51	35	2	1	1	0	2	1	1	0	3	2	1	5	6	24	42	47	14	8	5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
